"Cluster","CO_ID","CI01","CI02","CI06","CI07","CI08","CO_F01","CO_F01_YON","CO_F02","CO_F02B","CO_F02_OTHER","CO_F03","CO_F04","CO_F05","CO_F06","Basicweight"
215,190,4,3,1,1,1,9,0,,,,,,,,5.1521799689441
215,190,4,3,1,1,1,1,1,1,,,1667,1,1450,1600,5.1521799689441
215,190,4,3,1,1,1,3,1,4,,,888,0,,,5.1521799689441
215,190,4,3,1,1,1,12,0,,,,,,,,5.1521799689441
215,190,4,3,1,1,1,6,1,1,,,350,1,250,300,5.1521799689441
215,190,4,3,1,1,1,7,0,,,,,,,,5.1521799689441
215,190,4,3,1,1,1,13,0,,,,,,,,5.1521799689441
215,190,4,3,1,1,1,8,0,,,,,,,,5.1521799689441
215,190,4,3,1,1,1,4,1,3,,,239,0,,,5.1521799689441
215,190,4,3,1,1,1,2,0,,,,,,,,5.1521799689441
215,190,4,3,1,1,1,5,1,5,5,,600,1,550,580,5.1521799689441
216,191,4,3,1,1,1,10,0,,,,,,,,10.5304336363636
216,191,4,3,1,1,1,3,1,4,,,888,0,,,10.5304336363636
216,191,4,3,1,1,1,8,0,,,,,,,,10.5304336363636
216,191,4,3,1,1,1,1,1,1,,,1200,1,1000,1250,10.5304336363636
216,191,4,3,1,1,1,13,0,,,,,,,,10.5304336363636
216,191,4,3,1,1,1,2,0,,,,,,,,10.5304336363636
216,191,4,3,1,1,1,7,0,,,,,,,,10.5304336363636
216,191,4,3,1,1,1,9,0,,,,,,,,10.5304336363636
216,191,4,3,1,1,1,6,1,1,,,350,1,250,300,10.5304336363636
216,191,4,3,1,1,1,12,0,,,,,,,,10.5304336363636
216,191,4,3,1,1,1,4,0,,,,,,,,10.5304336363636
216,191,4,3,1,1,1,5,0,,,,,,,,10.5304336363636
216,191,4,3,1,1,1,11,0,,,,,,,,10.5304336363636
217,192,4,3,1,1,1,7,0,,,,,,,,5.16715702479339
217,192,4,3,1,1,1,6,1,1,,,350,1,200,250,5.16715702479339
217,192,4,3,1,1,1,9,0,,,,,,,,5.16715702479339
217,192,4,3,1,1,1,1,1,1,,,1667,1,1450,1700,5.16715702479339
217,192,4,3,1,1,1,8,0,,,,,,,,5.16715702479339
217,192,4,3,1,1,1,11,0,,,,,,,,5.16715702479339
217,192,4,3,1,1,1,3,1,4,,,888,0,,,5.16715702479339
217,192,4,3,1,1,1,2,0,,,,,,,,5.16715702479339
217,192,4,3,1,1,1,10,0,,,,,,,,5.16715702479339
217,192,4,3,1,1,1,4,0,,,,,,,,5.16715702479339
217,192,4,3,1,1,1,5,1,5,5,,620,1,580,600,5.16715702479339
217,192,4,3,1,1,1,12,0,,,,,,,,5.16715702479339
217,192,4,3,1,1,1,13,0,,,,,,,,5.16715702479339
218,193,4,3,1,1,1,8,0,,,,,,,,12.095536
218,193,4,3,1,1,1,2,0,,,,,,,,12.095536
218,193,4,3,1,1,1,13,0,,,,,,,,12.095536
218,193,4,3,1,1,1,7,0,,,,,,,,12.095536
218,193,4,3,1,1,1,11,0,,,,,,,,12.095536
218,193,4,3,1,1,1,3,1,4,,,888,0,,,12.095536
218,193,4,3,1,1,1,1,1,1,,,1600,1,1350,1433,12.095536
218,193,4,3,1,1,1,5,1,5,6,,700,1,580,600,12.095536
218,193,4,3,1,1,1,9,0,,,,,,,,12.095536
218,193,4,3,1,1,1,10,0,,,,,,,,12.095536
218,193,4,3,1,1,1,6,1,1,,,350,1,200,220,12.095536
218,193,4,3,1,1,1,4,1,3,,,250,0,,,12.095536
218,193,4,3,1,1,1,12,0,,,,,,,,12.095536
219,194,4,3,2,1,1,12,0,,,,,,,,151.93865060241
219,194,4,3,2,1,1,9,0,,,,,,,,151.93865060241
219,194,4,3,2,1,1,8,0,,,,,,,,151.93865060241
219,194,4,3,2,1,1,1,0,,,,,,,,151.93865060241
219,194,4,3,2,1,1,11,0,,,,,,,,151.93865060241
219,194,4,3,2,1,1,13,0,,,,,,,,151.93865060241
219,194,4,3,2,1,1,5,1,5,6,,700,1,580,600,151.93865060241
219,194,4,3,2,1,1,7,0,,,,,,,,151.93865060241
219,194,4,3,2,1,1,3,1,4,,,888,0,,,151.93865060241
219,194,4,3,2,1,1,10,0,,,,,,,,151.93865060241
219,194,4,3,2,1,1,2,0,,,,,,,,151.93865060241
219,194,4,3,2,1,1,4,0,,,,,,,,151.93865060241
219,194,4,3,2,1,1,6,0,,,,,,,,151.93865060241
220,195,4,3,1,1,1,9,0,,,,,,,,7.68185333333333
220,195,4,3,1,1,1,2,0,,,,,,,,7.68185333333333
220,195,4,3,1,1,1,8,0,,,,,,,,7.68185333333333
220,195,4,3,1,1,1,3,1,4,,,888,0,,,7.68185333333333
220,195,4,3,1,1,1,1,1,1,,,1400,1,1350,1450,7.68185333333333
220,195,4,3,1,1,1,12,0,,,,,,,,7.68185333333333
220,195,4,3,1,1,1,6,1,1,,,350,1,250,300,7.68185333333333
220,195,4,3,1,1,1,4,0,,,,,,,,7.68185333333333
220,195,4,3,1,1,1,5,1,5,7,,800,1,700,800,7.68185333333333
220,195,4,3,1,1,1,7,1,2,,,1500,1,1050,1350,7.68185333333333
220,195,4,3,1,1,1,10,0,,,,,,,,7.68185333333333
220,195,4,3,1,1,1,11,0,,,,,,,,7.68185333333333
220,195,4,3,1,1,1,13,0,,,,,,,,7.68185333333333
221,196,4,3,1,1,1,3,1,4,,,888,0,,,15.9206272727273
221,196,4,3,1,1,1,1,0,,,,,,,,15.9206272727273
221,196,4,3,1,1,1,4,0,,,,,,,,15.9206272727273
221,196,4,3,1,1,1,11,0,,,,,,,,15.9206272727273
221,196,4,3,1,1,1,12,0,,,,,,,,15.9206272727273
221,196,4,3,1,1,1,5,1,5,7,,900,1,780,850,15.9206272727273
221,196,4,3,1,1,1,2,0,,,,,,,,15.9206272727273
221,196,4,3,1,1,1,7,0,,,,,,,,15.9206272727273
221,196,4,3,1,1,1,6,1,1,,,250,0,,,15.9206272727273
221,196,4,3,1,1,1,10,0,,,,,,,,15.9206272727273
221,196,4,3,1,1,1,9,0,,,,,,,,15.9206272727273
221,196,4,3,1,1,1,8,0,,,,,,,,15.9206272727273
221,196,4,3,1,1,1,13,0,,,,,,,,15.9206272727273
222,197,4,3,2,1,1,3,1,4,,,888,0,,,102.326509433962
222,197,4,3,2,1,1,9,0,,,,,,,,102.326509433962
222,197,4,3,2,1,1,12,1,5,888,,0,0,,,102.326509433962
222,197,4,3,2,1,1,13,0,,,,,,,,102.326509433962
222,197,4,3,2,1,1,4,0,,,,,,,,102.326509433962
222,197,4,3,2,1,1,10,0,,,,,,,,102.326509433962
222,197,4,3,2,1,1,11,0,,,,,,,,102.326509433962
222,197,4,3,2,1,1,7,0,,,,,,,,102.326509433962
222,197,4,3,2,1,1,1,0,,,,,,,,102.326509433962
222,197,4,3,2,1,1,2,0,,,,,,,,102.326509433962
222,197,4,3,2,1,1,6,1,1,,,350,0,,,102.326509433962
222,197,4,3,2,1,1,5,1,5,7,,800,0,,,102.326509433962
222,197,4,3,2,1,1,8,0,,,,,,,,102.326509433962
223,198,4,4,2,1,1,1,0,,,,,,,,325.358129032258
223,198,4,4,2,1,1,12,0,,,,,,,,325.358129032258
223,198,4,4,2,1,1,6,1,7,1,,250,1,200,230,325.358129032258
223,198,4,4,2,1,1,9,0,,,,,,,,325.358129032258
223,198,4,4,2,1,1,13,0,,,,,,,,325.358129032258
223,198,4,4,2,1,1,11,0,,,,,,,,325.358129032258
223,198,4,4,2,1,1,3,1,4,,,888,0,,,325.358129032258
223,198,4,4,2,1,1,5,1,5,8,,900,1,770,800,325.358129032258
223,198,4,4,2,1,1,10,0,,,,,,,,325.358129032258
223,198,4,4,2,1,1,4,0,,,,,,,,325.358129032258
223,198,4,4,2,1,1,7,0,,,,,,,,325.358129032258
223,198,4,4,2,1,1,8,0,,,,,,,,325.358129032258
223,198,4,4,2,1,1,2,0,,,,,,,,325.358129032258
224,199,4,4,1,1,1,1,1,1,,,1200,1,1000,1250,10.216724137931
224,199,4,4,1,1,1,8,0,,,,,,,,10.216724137931
224,199,4,4,1,1,1,7,0,,,,,,,,10.216724137931
224,199,4,4,1,1,1,11,0,,,,,,,,10.216724137931
224,199,4,4,1,1,1,10,0,,,,,,,,10.216724137931
224,199,4,4,1,1,1,2,0,,,,,,,,10.216724137931
224,199,4,4,1,1,1,3,1,4,,,888,0,,,10.216724137931
224,199,4,4,1,1,1,5,1,5,5,,620,1,480,600,10.216724137931
224,199,4,4,1,1,1,9,0,,,,,,,,10.216724137931
224,199,4,4,1,1,1,12,1,5,888,,0,0,,,10.216724137931
224,199,4,4,1,1,1,6,1,7,1.5,,300,1,200,220,10.216724137931
224,199,4,4,1,1,1,4,0,,,,,,,,10.216724137931
224,199,4,4,1,1,1,13,0,,,,,,,,10.216724137931
225,200,4,4,2,1,1,7,0,,,,,,,,90.7926956521739
225,200,4,4,2,1,1,9,0,,,,,,,,90.7926956521739
225,200,4,4,2,1,1,8,0,,,,,,,,90.7926956521739
225,200,4,4,2,1,1,3,1,4,,,888,0,,,90.7926956521739
225,200,4,4,2,1,1,6,1,7,1,,300,1,250,270,90.7926956521739
225,200,4,4,2,1,1,2,0,,,,,,,,90.7926956521739
225,200,4,4,2,1,1,11,0,,,,,,,,90.7926956521739
225,200,4,4,2,1,1,4,0,,,,,,,,90.7926956521739
225,200,4,4,2,1,1,12,0,,,,,,,,90.7926956521739
225,200,4,4,2,1,1,1,0,,,,,,,,90.7926956521739
225,200,4,4,2,1,1,5,1,5,8,,900,1,770,800,90.7926956521739
225,200,4,4,2,1,1,13,0,,,,,,,,90.7926956521739
225,200,4,4,2,1,1,10,0,,,,,,,,90.7926956521739
226,201,4,4,2,1,1,9,0,,,,,,,,129.102220588235
226,201,4,4,2,1,1,5,1,5,8,,900,1,800,850,129.102220588235
226,201,4,4,2,1,1,7,0,,,,,,,,129.102220588235
226,201,4,4,2,1,1,6,0,,,,,,,,129.102220588235
226,201,4,4,2,1,1,11,0,,,,,,,,129.102220588235
226,201,4,4,2,1,1,12,1,5,888,,0,0,,,129.102220588235
226,201,4,4,2,1,1,8,0,,,,,,,,129.102220588235
226,201,4,4,2,1,1,2,0,,,,,,,,129.102220588235
226,201,4,4,2,1,1,13,0,,,,,,,,129.102220588235
226,201,4,4,2,1,1,10,0,,,,,,,,129.102220588235
226,201,4,4,2,1,1,4,0,,,,,,,,129.102220588235
226,201,4,4,2,1,1,1,0,,,,,,,,129.102220588235
226,201,4,4,2,1,1,3,1,4,,,888,0,,,129.102220588235
227,202,4,4,2,1,1,10,0,,,,,,,,81.5528605263158
227,202,4,4,2,1,1,13,0,,,,,,,,81.5528605263158
227,202,4,4,2,1,1,3,1,4,,,888,0,,,81.5528605263158
227,202,4,4,2,1,1,6,0,,,,,,,,81.5528605263158
227,202,4,4,2,1,1,7,0,,,,,,,,81.5528605263158
227,202,4,4,2,1,1,4,0,,,,,,,,81.5528605263158
227,202,4,4,2,1,1,12,1,5,888,,0,0,,,81.5528605263158
227,202,4,4,2,1,1,1,0,,,,,,,,81.5528605263158
227,202,4,4,2,1,1,5,0,,,,,,,,81.5528605263158
227,202,4,4,2,1,1,8,0,,,,,,,,81.5528605263158
227,202,4,4,2,1,1,9,0,,,,,,,,81.5528605263158
227,202,4,4,2,1,1,11,0,,,,,,,,81.5528605263158
227,202,4,4,2,1,1,2,0,,,,,,,,81.5528605263158
228,203,4,4,2,1,1,7,0,,,,,,,,119.497333333333
228,203,4,4,2,1,1,13,0,,,,,,,,119.497333333333
228,203,4,4,2,1,1,10,0,,,,,,,,119.497333333333
228,203,4,4,2,1,1,11,0,,,,,,,,119.497333333333
228,203,4,4,2,1,1,12,1,1,,,0,0,,,119.497333333333
228,203,4,4,2,1,1,4,0,,,,,,,,119.497333333333
228,203,4,4,2,1,1,2,0,,,,,,,,119.497333333333
228,203,4,4,2,1,1,5,1,5,6,,700,0,,,119.497333333333
228,203,4,4,2,1,1,8,0,,,,,,,,119.497333333333
228,203,4,4,2,1,1,3,1,4,,,888,0,,,119.497333333333
228,203,4,4,2,1,1,1,0,,,,,,,,119.497333333333
228,203,4,4,2,1,1,6,0,,,,,,,,119.497333333333
228,203,4,4,2,1,1,9,0,,,,,,,,119.497333333333
229,204,4,5,1,1,1,10,0,,,,,,,,8.65588105263158
229,204,4,5,1,1,1,8,0,,,,,,,,8.65588105263158
229,204,4,5,1,1,1,5,1,5,6,,700,1,600,650,8.65588105263158
229,204,4,5,1,1,1,11,0,,,,,,,,8.65588105263158
229,204,4,5,1,1,1,4,0,,,,,,,,8.65588105263158
229,204,4,5,1,1,1,7,0,,,,,,,,8.65588105263158
229,204,4,5,1,1,1,6,0,,,,,,,,8.65588105263158
229,204,4,5,1,1,1,13,0,,,,,,,,8.65588105263158
229,204,4,5,1,1,1,12,1,555,0,1,0,0,,,8.65588105263158
229,204,4,5,1,1,1,1,0,,,,,,,,8.65588105263158
229,204,4,5,1,1,1,9,0,,,,,,,,8.65588105263158
229,204,4,5,1,1,1,2,0,,,,,,,,8.65588105263158
229,204,4,5,1,1,1,3,1,4,,,888,0,,,8.65588105263158
231,205,4,5,2,1,1,5,1,5,7,,700,1,580,600,73.3824504504504
231,205,4,5,2,1,1,12,0,,,,,,,,73.3824504504504
231,205,4,5,2,1,1,7,0,,,,,,,,73.3824504504504
231,205,4,5,2,1,1,6,0,,,,,,,,73.3824504504504
231,205,4,5,2,1,1,10,0,,,,,,,,73.3824504504504
231,205,4,5,2,1,1,2,0,,,,,,,,73.3824504504504
231,205,4,5,2,1,1,13,0,,,,,,,,73.3824504504504
231,205,4,5,2,1,1,8,0,,,,,,,,73.3824504504504
231,205,4,5,2,1,1,11,0,,,,,,,,73.3824504504504
231,205,4,5,2,1,1,4,0,,,,,,,,73.3824504504504
231,205,4,5,2,1,1,3,1,4,,,888,0,,,73.3824504504504
231,205,4,5,2,1,1,1,0,,,,,,,,73.3824504504504
231,205,4,5,2,1,1,9,0,,,,,,,,73.3824504504504
234,206,4,5,2,1,1,6,1,8,33,,10000,1,9000,10000,76.9769217391304
234,206,4,5,2,1,1,7,0,,,,,,,,76.9769217391304
234,206,4,5,2,1,1,1,0,,,,,,,,76.9769217391304
234,206,4,5,2,1,1,11,0,,,,,,,,76.9769217391304
234,206,4,5,2,1,1,4,0,,,,,,,,76.9769217391304
234,206,4,5,2,1,1,3,1,4,,,888,0,,,76.9769217391304
234,206,4,5,2,1,1,8,0,,,,,,,,76.9769217391304
234,206,4,5,2,1,1,5,1,5,5,,620,0,,,76.9769217391304
234,206,4,5,2,1,1,12,0,,,,,,,,76.9769217391304
234,206,4,5,2,1,1,9,0,,,,,,,,76.9769217391304
234,206,4,5,2,1,1,13,0,,,,,,,,76.9769217391304
234,206,4,5,2,1,1,10,0,,,,,,,,76.9769217391304
234,206,4,5,2,1,1,2,0,,,,,,,,76.9769217391304
235,207,4,5,2,1,1,7,0,,,,,,,,190.598447368421
235,207,4,5,2,1,1,9,0,,,,,,,,190.598447368421
235,207,4,5,2,1,1,3,1,4,,,888,0,,,190.598447368421
235,207,4,5,2,1,1,4,0,,,,,,,,190.598447368421
235,207,4,5,2,1,1,1,0,,,,,,,,190.598447368421
235,207,4,5,2,1,1,2,0,,,,,,,,190.598447368421
235,207,4,5,2,1,1,13,0,,,,,,,,190.598447368421
235,207,4,5,2,1,1,12,1,5,888,,0,0,,,190.598447368421
235,207,4,5,2,1,1,11,0,,,,,,,,190.598447368421
235,207,4,5,2,1,1,8,0,,,,,,,,190.598447368421
235,207,4,5,2,1,1,10,0,,,,,,,,190.598447368421
235,207,4,5,2,1,1,5,1,5,6,,700,1,580,600,190.598447368421
235,207,4,5,2,1,1,6,0,,,,,,,,190.598447368421
236,208,4,5,2,1,1,2,0,,,,,,,,93.4768661971831
236,208,4,5,2,1,1,1,1,1,,,1300,1,1100,1200,93.4768661971831
236,208,4,5,2,1,1,9,0,,,,,,,,93.4768661971831
236,208,4,5,2,1,1,11,0,,,,,,,,93.4768661971831
236,208,4,5,2,1,1,6,1,8,34,,11000,1,10000,11000,93.4768661971831
236,208,4,5,2,1,1,4,0,,,,,,,,93.4768661971831
236,208,4,5,2,1,1,7,0,,,,,,,,93.4768661971831
236,208,4,5,2,1,1,3,1,4,,,888,0,,,93.4768661971831
236,208,4,5,2,1,1,10,0,,,,,,,,93.4768661971831
236,208,4,5,2,1,1,8,0,,,,,,,,93.4768661971831
236,208,4,5,2,1,1,12,0,,,,,,,,93.4768661971831
236,208,4,5,2,1,1,5,1,1,,,800,1,700,780,93.4768661971831
236,208,4,5,2,1,1,13,0,,,,,,,,93.4768661971831
237,209,5,1,2,1,1,1,0,,,,,,,,75.9446417910448
237,209,5,1,2,1,1,7,0,,,,,,,,75.9446417910448
237,209,5,1,2,1,1,10,0,,,,,,,,75.9446417910448
237,209,5,1,2,1,1,8,0,,,,,,,,75.9446417910448
237,209,5,1,2,1,1,12,1,555,0,8,0,0,,,75.9446417910448
237,209,5,1,2,1,1,3,1,4,,,888,0,,,75.9446417910448
237,209,5,1,2,1,1,9,0,,,,,,,,75.9446417910448
237,209,5,1,2,1,1,11,0,,,,,,,,75.9446417910448
237,209,5,1,2,1,1,13,0,,,,,,,,75.9446417910448
237,209,5,1,2,1,1,5,1,1,,,110,1,300,400,75.9446417910448
237,209,5,1,2,1,1,6,1,1,,,300,1,200,250,75.9446417910448
237,209,5,1,2,1,1,4,1,3,,,200,0,,,75.9446417910448
237,209,5,1,2,1,1,2,0,,,,,,,,75.9446417910448
238,210,5,1,1,1,1,6,1,1,,,260,0,,,20.0439647058824
238,210,5,1,1,1,1,5,1,1,,,180,0,,,20.0439647058824
238,210,5,1,1,1,1,13,0,,,,,,,,20.0439647058824
238,210,5,1,1,1,1,2,0,,,,,,,,20.0439647058824
238,210,5,1,1,1,1,8,0,,,,,,,,20.0439647058824
238,210,5,1,1,1,1,3,1,4,,,888,0,,,20.0439647058824
238,210,5,1,1,1,1,4,1,3,,,270,0,,,20.0439647058824
238,210,5,1,1,1,1,10,0,,,,,,,,20.0439647058824
238,210,5,1,1,1,1,9,0,,,,,,,,20.0439647058824
238,210,5,1,1,1,1,11,0,,,,,,,,20.0439647058824
238,210,5,1,1,1,1,12,0,,,,,,,,20.0439647058824
238,210,5,1,1,1,1,1,1,1,,,1300,0,,,20.0439647058824
238,210,5,1,1,1,1,7,0,,,,,,,,20.0439647058824
239,211,5,1,1,1,1,7,0,,,,,,,,4.94822621359223
239,211,5,1,1,1,1,8,0,,,,,,,,4.94822621359223
239,211,5,1,1,1,1,4,1,3,,,125,0,,,4.94822621359223
239,211,5,1,1,1,1,2,0,,,,,,,,4.94822621359223
239,211,5,1,1,1,1,3,1,4,,,888,0,,,4.94822621359223
239,211,5,1,1,1,1,1,1,1,,,1300,1,1100,1200,4.94822621359223
239,211,5,1,1,1,1,5,1,5,5,,650,1,480,580,4.94822621359223
239,211,5,1,1,1,1,10,0,,,,,,,,4.94822621359223
239,211,5,1,1,1,1,11,0,,,,,,,,4.94822621359223
239,211,5,1,1,1,1,9,0,,,,,,,,4.94822621359223
239,211,5,1,1,1,1,13,0,,,,,,,,4.94822621359223
239,211,5,1,1,1,1,12,0,,,,,,,,4.94822621359223
239,211,5,1,1,1,1,6,1,8,34,,11000,0,,,4.94822621359223
240,212,5,1,1,1,1,1,1,1,,,1300,1,1275,1400,14.4773126760563
240,212,5,1,1,1,1,3,1,4,,,888,0,,,14.4773126760563
240,212,5,1,1,1,1,9,0,,,,,,,,14.4773126760563
240,212,5,1,1,1,1,2,0,,,,,,,,14.4773126760563
240,212,5,1,1,1,1,12,1,5,888,,0,0,,,14.4773126760563
240,212,5,1,1,1,1,13,0,,,,,,,,14.4773126760563
240,212,5,1,1,1,1,5,1,5,7,,900,1,780,800,14.4773126760563
240,212,5,1,1,1,1,10,0,,,,,,,,14.4773126760563
240,212,5,1,1,1,1,4,1,3,,,238,0,,,14.4773126760563
240,212,5,1,1,1,1,7,0,,,,,,,,14.4773126760563
240,212,5,1,1,1,1,6,1,7,1,,250,0,,,14.4773126760563
240,212,5,1,1,1,1,11,0,,,,,,,,14.4773126760563
240,212,5,1,1,1,1,8,0,,,,,,,,14.4773126760563
241,213,5,1,2,1,1,2,0,,,,,,,,119.70275862069
241,213,5,1,2,1,1,4,1,3,,,150,0,,,119.70275862069
241,213,5,1,2,1,1,3,1,4,,,888,0,,,119.70275862069
241,213,5,1,2,1,1,7,0,,,,,,,,119.70275862069
241,213,5,1,2,1,1,13,0,,,,,,,,119.70275862069
241,213,5,1,2,1,1,6,1,1,,,300,1,200,250,119.70275862069
241,213,5,1,2,1,1,12,1,555,0,7,0,0,,,119.70275862069
241,213,5,1,2,1,1,10,0,,,,,,,,119.70275862069
241,213,5,1,2,1,1,11,0,,,,,,,,119.70275862069
241,213,5,1,2,1,1,8,0,,,,,,,,119.70275862069
241,213,5,1,2,1,1,5,1,5,5,,500,1,450,480,119.70275862069
241,213,5,1,2,1,1,9,0,,,,,,,,119.70275862069
241,213,5,1,2,1,1,1,0,,,,,,,,119.70275862069
242,214,5,1,2,1,1,9,0,,,,,,,,110.882382978723
242,214,5,1,2,1,1,4,1,3,,,265,0,,,110.882382978723
242,214,5,1,2,1,1,3,1,4,,,888,0,,,110.882382978723
242,214,5,1,2,1,1,13,0,,,,,,,,110.882382978723
242,214,5,1,2,1,1,5,1,1,,,110,1,250,300,110.882382978723
242,214,5,1,2,1,1,12,0,,,,,,,,110.882382978723
242,214,5,1,2,1,1,6,1,1,,,300,0,,,110.882382978723
242,214,5,1,2,1,1,11,0,,,,,,,,110.882382978723
242,214,5,1,2,1,1,7,0,,,,,,,,110.882382978723
242,214,5,1,2,1,1,2,0,,,,,,,,110.882382978723
242,214,5,1,2,1,1,8,0,,,,,,,,110.882382978723
242,214,5,1,2,1,1,1,0,,,,,,,,110.882382978723
242,214,5,1,2,1,1,10,0,,,,,,,,110.882382978723
243,215,5,2,2,1,1,3,1,4,,,888,0,,,119.53393373494
243,215,5,2,2,1,1,13,0,,,,,,,,119.53393373494
243,215,5,2,2,1,1,12,1,555,0,8,0,0,,,119.53393373494
243,215,5,2,2,1,1,6,1,1,,,300,1,250,280,119.53393373494
243,215,5,2,2,1,1,4,1,3,,,178,0,,,119.53393373494
243,215,5,2,2,1,1,1,1,1,,,1200,1,1000,1200,119.53393373494
243,215,5,2,2,1,1,11,0,,,,,,,,119.53393373494
243,215,5,2,2,1,1,8,0,,,,,,,,119.53393373494
243,215,5,2,2,1,1,7,0,,,,,,,,119.53393373494
243,215,5,2,2,1,1,9,0,,,,,,,,119.53393373494
243,215,5,2,2,1,1,10,0,,,,,,,,119.53393373494
243,215,5,2,2,1,1,2,0,,,,,,,,119.53393373494
243,215,5,2,2,1,1,5,1,5,6,,700,0,,,119.53393373494
244,216,5,2,2,1,1,6,1,8,34,,9000,1,8000,8500,50.6682119205298
244,216,5,2,2,1,1,8,1,2,,,1600,1,1130,1500,50.6682119205298
244,216,5,2,2,1,1,11,0,,,,,,,,50.6682119205298
244,216,5,2,2,1,1,3,1,4,,,888,0,,,50.6682119205298
244,216,5,2,2,1,1,12,1,5,888,,0,0,,,50.6682119205298
244,216,5,2,2,1,1,10,0,,,,,,,,50.6682119205298
244,216,5,2,2,1,1,7,0,,,,,,,,50.6682119205298
244,216,5,2,2,1,1,2,0,,,,,,,,50.6682119205298
244,216,5,2,2,1,1,9,0,,,,,,,,50.6682119205298
244,216,5,2,2,1,1,4,0,,,,,,,,50.6682119205298
244,216,5,2,2,1,1,13,0,,,,,,,,50.6682119205298
244,216,5,2,2,1,1,5,1,5,5,,500,1,400,500,50.6682119205298
244,216,5,2,2,1,1,1,0,,,,,,,,50.6682119205298
245,217,5,2,1,1,1,4,1,3,,,190,0,,,15.1000164383562
245,217,5,2,1,1,1,8,1,2,,,1500,1,1050,1285,15.1000164383562
245,217,5,2,1,1,1,6,1,8,30,,11000,1,10000,11000,15.1000164383562
245,217,5,2,1,1,1,5,1,1,,,180,1,110,150,15.1000164383562
245,217,5,2,1,1,1,1,1,1,,,1700,1,1500,1700,15.1000164383562
245,217,5,2,1,1,1,10,0,,,,,,,,15.1000164383562
245,217,5,2,1,1,1,13,0,,,,,,,,15.1000164383562
245,217,5,2,1,1,1,7,0,,,,,,,,15.1000164383562
245,217,5,2,1,1,1,11,0,,,,,,,,15.1000164383562
245,217,5,2,1,1,1,2,0,,,,,,,,15.1000164383562
245,217,5,2,1,1,1,12,1,5,888,,0,0,,,15.1000164383562
245,217,5,2,1,1,1,3,1,4,,,888,0,,,15.1000164383562
245,217,5,2,1,1,1,9,0,,,,,,,,15.1000164383562
246,218,5,2,2,1,1,7,0,,,,,,,,235.364968421053
246,218,5,2,2,1,1,1,0,,,,,,,,235.364968421053
246,218,5,2,2,1,1,12,1,5,888,,0,0,,,235.364968421053
246,218,5,2,2,1,1,5,1,5,5,,640,0,,,235.364968421053
246,218,5,2,2,1,1,2,0,,,,,,,,235.364968421053
246,218,5,2,2,1,1,13,0,,,,,,,,235.364968421053
246,218,5,2,2,1,1,4,1,3,,,125,0,,,235.364968421053
246,218,5,2,2,1,1,6,0,,,,,,,,235.364968421053
246,218,5,2,2,1,1,3,1,4,,,888,0,,,235.364968421053
246,218,5,2,2,1,1,11,0,,,,,,,,235.364968421053
246,218,5,2,2,1,1,10,0,,,,,,,,235.364968421053
246,218,5,2,2,1,1,9,0,,,,,,,,235.364968421053
246,218,5,2,2,1,1,8,0,,,,,,,,235.364968421053
247,219,5,2,1,1,1,5,1,5,6,,800,1,720,780,5.48210979228487
247,219,5,2,1,1,1,1,1,1,,,1583,1,1300,1450,5.48210979228487
247,219,5,2,1,1,1,12,1,555,0,8,100,0,,,5.48210979228487
247,219,5,2,1,1,1,10,0,,,,,,,,5.48210979228487
247,219,5,2,1,1,1,11,0,,,,,,,,5.48210979228487
247,219,5,2,1,1,1,6,1,8,35,,9000,1,8000,9000,5.48210979228487
247,219,5,2,1,1,1,7,1,2,,,1700,1,1000,1300,5.48210979228487
247,219,5,2,1,1,1,4,1,3,,,125,0,,,5.48210979228487
247,219,5,2,1,1,1,8,1,2,,,1490,1,980,1050,5.48210979228487
247,219,5,2,1,1,1,2,0,,,,,,,,5.48210979228487
247,219,5,2,1,1,1,9,0,,,,,,,,5.48210979228487
247,219,5,2,1,1,1,13,0,,,,,,,,5.48210979228487
247,219,5,2,1,1,1,3,1,4,,,888,0,,,5.48210979228487
248,220,5,2,2,1,1,9,0,,,,,,,,117.7655625
248,220,5,2,2,1,1,8,0,,,,,,,,117.7655625
248,220,5,2,2,1,1,10,0,,,,,,,,117.7655625
248,220,5,2,2,1,1,1,0,,,,,,,,117.7655625
248,220,5,2,2,1,1,6,0,,,,,,,,117.7655625
248,220,5,2,2,1,1,2,0,,,,,,,,117.7655625
248,220,5,2,2,1,1,3,1,4,,,888,0,,,117.7655625
248,220,5,2,2,1,1,13,0,,,,,,,,117.7655625
248,220,5,2,2,1,1,12,1,5,888,,0,0,,,117.7655625
248,220,5,2,2,1,1,7,0,,,,,,,,117.7655625
248,220,5,2,2,1,1,11,0,,,,,,,,117.7655625
248,220,5,2,2,1,1,5,1,5,7,,700,0,,,117.7655625
248,220,5,2,2,1,1,4,1,3,,,131,0,,,117.7655625
249,221,5,2,1,1,1,6,1,8,35,,10000,1,9000,9500,8.0922816
249,221,5,2,1,1,1,3,1,4,,,888,0,,,8.0922816
249,221,5,2,1,1,1,4,1,3,,,133,0,,,8.0922816
249,221,5,2,1,1,1,12,1,5,888,,0,0,,,8.0922816
249,221,5,2,1,1,1,7,0,,,,,,,,8.0922816
249,221,5,2,1,1,1,8,1,2,,,1469,1,1100,1200,8.0922816
249,221,5,2,1,1,1,11,0,,,,,,,,8.0922816
