"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","M01_01","M01_02","M01_03","M01_04","M01_05","M01_06","M01_07","M01_08","M01_09","M01_10","M01_11","M01_12","M01_OTHER","M02_01","M02_02","M02_03","M02_04","M02_OTHER","M03","M04","M04_OTHER","N01","N02","N11_01","N11_02","N11_03","N11_04","N11_05","N11_06","N11_07","N11_08","N11_09","N11_10","N11_11","N11_13","N11_14","N11_15","N11_16","N11_17","N11_18","N11_20","N11_21","N11_22","N11_23","N11_24","N11_26","N11_27","N11_28","N11_29","N11_30","N11_31","N11_32","N11_33","N11_34","N11_35","N11_37","hhid","camp","ref_weight"
2,22,73,2,16,2,,,1,,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227301602,4,18.0079364776611
2,22,73,2,17,2,,,1,,,,,1,,,,,," ",1,,,,,,2," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227301702,4,18.0079364776611
2,22,73,2,18,2,,,,,,,,1,,,,,," ",1,,,,,,3," ","01",1," "," "," "," ","01","0203"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227301802,4,18.0079364776611
2,22,74,2,1,2,,,,1,,,,,,,,1,," ",1,,,,,,1," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227400102,4,18.0079364776611
2,22,74,2,2,2,,,1,1,,,1,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227400202,4,18.0079364776611
2,22,74,2,3,2,,,,1,,,1,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227400302,4,18.0079364776611
2,22,74,2,4,2,,,1,1,,,1,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227400402,4,18.0079364776611
2,22,74,2,5,2,,,1,1,,,,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227400502,4,18.0079364776611
2,22,74,2,6,2,,,,,,,,,,,,1,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227400602,4,18.0079364776611
2,22,74,2,7,2,,,,1,,,1,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227400702,4,18.0079364776611
2,22,74,2,8,2,,,,1,,,,,,,,1,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227400802,4,18.0079364776611
2,22,74,2,9,2,,,,1,1,,,,,,,1,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227400902,4,18.0079364776611
2,22,74,2,10,2,,1,,,,,,,,,,,," ",1,,,,,4,1," ","02",3," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," ",227401002,4,18.0079364776611
2,22,74,2,11,2,,,,1,,,1,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," ",227401102,4,18.0079364776611
2,22,74,2,12,2,,,,,,,1,1,,,,,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," ","01"," "," "," "," ",227401202,4,18.0079364776611
2,22,74,2,13,2,,,,1,,,,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227401302,4,18.0079364776611
2,22,74,2,14,2,,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",2," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227401402,4,18.0079364776611
2,22,74,2,15,2,,,,1,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227401502,4,18.0079364776611
2,22,74,2,16,2,,,1,1,,,1,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," ",227401602,4,18.0079364776611
2,22,74,2,17,2,,,1,,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227401702,4,18.0079364776611
2,22,74,2,18,2,,,1,1,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227401802,4,18.0079364776611
2,22,75,2,1,2,,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",2," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227500102,4,18.0079364776611
2,22,75,2,2,2,,,,,,,,,,,,1,," ",1,,,,,,1," ","01",2," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227500202,4,18.0079364776611
2,22,75,2,3,2,,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227500302,4,18.0079364776611
2,22,75,2,4,2,,,1,1,,,,,,,,1,," ",1,,,,,,3," ","01",2," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227500402,4,18.0079364776611
2,22,75,2,5,2,,,1,1,,,,,,,,1,," ",1,,,,,,2," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227500502,4,18.0079364776611
2,22,75,2,6,2,,,,,,,,,,,,1,," ",1,,,,,,1," ","01",2," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227500602,4,18.0079364776611
2,22,75,2,7,2,,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227500702,4,18.0079364776611
2,22,75,2,8,2,,,1,1,,,,,,,,1,," ",1,,,,,,3," ","03",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",227500802,4,18.0079364776611
2,22,75,2,9,2,,,1,1,,,,,,,,,," ",1,,,,,,1," ","01",2," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," ",227500902,4,18.0079364776611
2,22,75,2,10,2,,,1,1,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227501002,4,18.0079364776611
2,22,75,2,11,2,,,1,1,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227501102,4,18.0079364776611
2,22,75,2,12,2,,,1,1,,,,,,,,,," ",1,,,,,,2," ","03",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0203"," "," "," "," "," "," "," ",227501202,4,18.0079364776611
2,22,75,2,13,2,,,1,1,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",227501302,4,18.0079364776611
2,22,75,2,14,2,,,1,1,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227501402,4,18.0079364776611
2,22,75,2,15,2,,,1,1,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227501502,4,18.0079364776611
2,22,75,2,16,2,,,1,1,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227501602,4,18.0079364776611
2,22,75,2,17,2,,,1,1,,,,,,,,,," ",1,,,,,,4," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227501702,4,18.0079364776611
2,22,75,2,18,2,,,1,1,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," "," ",227501802,4,18.0079364776611
2,22,76,2,1,2,,,,1,,,,,,,,1,," ",,,1,,,,1," ","01",3," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227600102,4,18.0079364776611
2,22,76,2,2,2,,,1,,,,,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227600202,4,18.0079364776611
2,22,76,2,3,2,,,1,,,,,,,,,1,," ",1,,,,,,2," ","02",1," "," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227600302,4,18.0079364776611
2,22,76,2,4,2,,,,1,,,,,,,,,," ",,,1,,,2,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227600402,4,18.0079364776611
2,22,76,2,5,2,,,,1,,,,1,,,,,," ",,,1,,,1,1," ","01",3," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227600502,4,18.0079364776611
2,22,76,2,6,2,,,,1,,,,,,,,,," ",,,1,,,2,1," ","01",3," "," "," "," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," "," ",227600602,4,18.0079364776611
2,22,76,2,7,2,,,1,,,,,1,,,,,," ",1,,,,,,1," ","01",2," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," ",227600702,4,18.0079364776611
2,22,76,2,8,2,,,1,1,,,,,,,,1,," ",,,1,,,,1," ","01",3," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",227600802,4,18.0079364776611
2,22,76,2,9,2,,,,1,,,,,,,,,," ",,,1,,,2,1," ","02",3," "," "," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227600902,4,18.0079364776611
2,22,76,2,10,2,,,1,,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227601002,4,18.0079364776611
2,22,76,2,11,2,,,1,,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227601102,4,18.0079364776611
2,22,76,2,12,2,,,1,,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227601202,4,18.0079364776611
2,22,76,2,13,2,,1,,1,,,,,,,,,," ",1,,1,,,2,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," "," "," "," "," "," ",227601302,4,18.0079364776611
2,22,76,2,14,2,,,1,1,,,,,,,,1,," ",1,,1,,,,1," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",227601402,4,18.0079364776611
2,22,76,2,15,2,,,1,1,,,,,,,,,," ",1,,1,,,3,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",227601502,4,18.0079364776611
2,22,76,2,16,2,,,1,1,,,,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227601602,4,18.0079364776611
2,22,76,2,17,2,,,1,1,,,,,,,,1,," ",1,,1,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227601702,4,18.0079364776611
2,22,76,2,18,2,,,1,,,,,,,,,1,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227601802,4,18.0079364776611
2,22,77,2,1,2,,,1,1,,,1,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227700102,4,18.0079364776611
2,22,77,2,2,2,,,1,1,,,,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227700202,4,18.0079364776611
2,22,77,2,3,2,,,,1,,,,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227700302,4,18.0079364776611
2,22,77,2,4,2,,,,1,,,,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227700402,4,18.0079364776611
2,22,77,2,5,2,,,1,1,,,,,,,,,," ",1,,,,,,2," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227700502,4,18.0079364776611
2,22,77,2,6,2,,,,1,,,,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227700602,4,18.0079364776611
2,22,77,2,7,2,,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227700702,4,18.0079364776611
2,22,77,2,8,2,,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227700802,4,18.0079364776611
2,22,77,2,9,2,,,1,1,,,,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," ",227700902,4,18.0079364776611
2,22,77,2,10,2,,,1,,,,,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227701002,4,18.0079364776611
2,22,77,2,11,2,,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",2," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227701102,4,18.0079364776611
2,22,77,2,12,2,,,,,,,,,,,,1,," ",1,,,,,,1," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227701202,4,18.0079364776611
2,22,77,2,13,2,,,1,1,,,,,,,,1,," ",1,,,,,,1," ","02",2," "," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227701302,4,18.0079364776611
2,22,77,2,14,2,,,1,,,,,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",227701402,4,18.0079364776611
2,22,77,2,15,2,,,1,,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227701502,4,18.0079364776611
2,22,77,2,16,2,,,,1,,,,,,,,,," ",1,,1,,,2,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227701602,4,18.0079364776611
2,22,77,2,17,2,,,1,1,,,,1,,,,,," ",1,,,,,,1," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227701702,4,18.0079364776611
2,22,77,2,18,2,,,1,1,,,,,,,,1,," ",1,,,,,,1," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227701802,4,18.0079364776611
2,22,78,2,1,2,,,1,1,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227800102,4,18.0079364776611
2,22,78,2,2,2,,,,1,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227800202,4,18.0079364776611
2,22,78,2,3,2,,,1,1,,,,,,,,,," ",1,,,,,,4," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227800302,4,18.0079364776611
2,22,78,2,4,2,,,1,1,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02","02"," "," "," "," "," "," "," ",227800402,4,18.0079364776611
2,22,78,2,5,2,,,,1,,,,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227800502,4,18.0079364776611
2,22,78,2,6,2,,,,,1,,,,,,,1,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227800602,4,18.0079364776611
2,22,78,2,7,2,,,,1,1,,,,,,,,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227800702,4,18.0079364776611
2,22,78,2,8,2,,,,1,,,1,,,,,1,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227800802,4,18.0079364776611
2,22,78,2,9,2,,,1,1,,,,,,,,1,," ",1,,,,,,1," ","02",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",227800902,4,18.0079364776611
2,22,78,2,10,2,,,1,1,,,,,,,,1,," ",1,,,,,,3," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227801002,4,18.0079364776611
2,22,78,2,11,2,,,1,1,,,,,,,,,," ",1,,,,,,1," ","01",2," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," "," "," "," "," "," ",227801102,4,18.0079364776611
2,22,78,2,12,2,,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",227801202,4,18.0079364776611
2,22,78,2,13,2,,,1,,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," ",227801302,4,18.0079364776611
2,22,78,2,14,2,,1,,1,,,,,,,,,," ",1,,1,,,3,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227801402,4,18.0079364776611
2,22,78,2,15,2,,,1,1,,,,,,,,,," ",1,,1,,,4,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",227801502,4,18.0079364776611
2,22,78,2,16,2,,,1,1,,,1,1,,,,,," ",1,,1,,,,1," ","01",3," "," "," "," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," "," ",227801602,4,18.0079364776611
2,22,78,2,17,2,,,1,1,,,,,,,,,," ",1,,,,,,2," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," ",227801702,4,18.0079364776611
2,22,78,2,18,2,,,,1,,,,,,,,,," ",,,1,,,2,2," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," "," ",227801802,4,18.0079364776611
2,23,79,1,1,1,191.269876666667,,,1,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",237900102,,
2,23,79,1,2,1,191.269876666667,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",237900202,,
2,23,79,1,3,1,191.269876666667,1,,1,,,,,,,,1,," ",1,,,,,2,1," ","02",1,"0102"," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",237900302,,
2,23,79,1,4,1,191.269876666667,,1,1,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",237900402,,
2,23,79,1,5,1,191.269876666667,1,,,,,1,,,,,,," ",1,,,,,1,1," ","02",2," "," "," "," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",237900502,,
2,23,79,1,6,1,133.4441,1,,1,,,,,,,,1,," ",1,,,,,1,2," ","01",2,"01"," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",237900602,,
2,23,79,1,7,1,133.4441,1,,,,,,,,,,,," ",1,,,,,1,2," ","01",2,"01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",237900702,,
2,23,79,1,8,1,133.4441,1,,1,,,,,,,,,," ",1,,,,,1,1," ","02",3,"0102"," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",237900802,,
