"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","G01","G02","G02A","G02B","G28","G29","G30","G31","G32","G33","G34","G35A","G35B","G36A","G36B","G37A","G37B","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G48_AREA_OTHER","G49_SQUARE","G49_L","G49_W","G49_CERCLE","G50","G51","G52","G53","G54","G54_OTHER","G55_1","G55_2","G55_3","G55_4","G55_5","G55_6","G55_7","G55_8","G55_9","G55_10","G55_OTHER","hhid","camp","ref_weight"
2,21,55,2,11,1,1326.08,"02",180,2,,2,2,1,2,1,2,2,0,,0,,0,,2,2,888,2,2,2,4,888,1,0,1,,2,,,,1,3,3,1,4,,,,,,,,,,,," ",215501102,,
2,21,55,2,12,1,1326.08,"01",90,2,,2,2,2,3,2,2,3,0,,0,,0,,2,2,2,3,2,888,4,888,0,,,,,,,,,,,,6,,,,,,,,,,,," ",215501202,,
2,21,55,2,13,1,1326.08,"01",45,1,,,,,,,,,1,0,1,4,0,,1,1,4,2,2,888,4,3,0,,,,,,,,,,,,2,,,,,,,,,,,," ",215501302,,
2,21,55,2,14,1,1326.08,"02",120,2,,,,,,,,,0,,0,,0,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,2,,,,,,,,,,,," ",215501402,,
2,21,55,2,15,1,1326.08,"02",100,2,,3,3,1,3,1,3,3,0,,1,4,0,,2,2,3,2,4,4,5,2,1,0,2,,,3,3,,1,4,2,1,2,,,,,,,,,,,," ",215501502,,
2,21,55,2,16,1,1326.08,"02",120,1,,,,,,,,,1,0,1,4,0,,888,2,888,3,2,888,888,888,1,0,1,,2,,,,1,3,2,1,1,,,,,,,,,,,," ",215501602,,
2,21,55,2,17,1,1326.08,"02",70,1,,,,,,,,,0,,0,,0,,3,1,3,1,4,888,1,4,1,0,1,,3,,,,1,3,2,1,4,,,,,,,,,,,," ",215501702,,
2,21,55,2,18,1,1326.08,"02",120,2,,,,,,,,,1,0,0,,0,,2,2,2,2,2,2,2,2,1,0,1,,6,,,,1,6,4,0,4,,,,,,,,,,,," ",215501802,,
2,22,56,2,1,3,169.8456,"01",180,2,,3,3,3,3,3,3,3,1,0,1,3,1,0,3,2,2,2,2,2,5,4,1,0,2,,,4,3,,2,3,1,1,4,,,,,,,,,,,," ",225600102,,
2,22,56,2,2,3,169.8456,"01",120,2,,,,,,,,,0,,0,,0,,1,2,1,1,1,1,2,2,1,1,1,,4,,,,1,6,2,1,6,,,,,,,,,,,," ",225600202,,
2,22,56,2,3,3,20.9106391959799,"01",60,2,,,,,,,,,1,0,1,4,1,0,4,2,2,4,2,2,5,2,1,0,1,,2,,,,2,3,2,1,1,,,,,,,,,,,," ",225600302,,
2,22,56,2,4,3,169.8456,"02",300,2,,,,,,,,,1,0,1,4,1,0,3,1,2,4,1,2,4,5,1,1,1,,2,,,,1,3,2,1,4,,,,,,,,,,,," ",225600402,,
2,22,56,2,5,3,169.8456,"02",180,2,,,,,,,,,1,0,0,,0,,1,2,2,2,2,2,2,2,1,1,1,,4,,,,1,6,2,1,5,,,,,,,,,,,," ",225600502,,
2,22,56,2,6,3,169.8456,"01",120,1,,,,,,,,,0,,0,,1,0,1,1,1,1,2,2,1,1,1,1,1,,3,,,,1,6,2,1,5,,,,,,,,,,,," ",225600602,,
2,22,56,2,7,3,20.9106391959799,"01",180,2,,,,,,,,,0,,1,4,1,2,1,2,2,888,2,888,4,888,1,0,1,,3,,,,1,3,2,1,2,,,,,,,,,,,," ",225600702,,
2,22,56,2,8,3,169.8456,"01",45,2,,,,,,,,,0,,1,4,0,,2,2,888,888,2,888,4,888,0,,,,,,,,,,,,2,,,,,,,,,,,," ",225600802,,
2,22,56,2,9,3,20.9106391959799,"03",120,2,,,,,,,,,0,,0,,0,,3,888,888,888,888,888,888,888,0,,,,,,,,,,,,5,,,,,,,,,,,," ",225600902,,
2,22,56,2,10,3,169.8456,"02",120,1,,,,,,,,,1,0,1,4,1,0,888,2,888,4,2,888,4,888,1,0,2,,,3,2,,1,4,2,0,2,,,,,,,,,,,," ",225601002,,
2,22,56,2,11,3,169.8456,"05",180,2,,,,,,,,,0,,1,3,0,,888,2,888,4,2,888,5,888,0,,,,,,,,,,,,4,,,,,,,,,,,," ",225601102,,
2,22,56,2,12,3,169.8456,"03",120,1,,,,,,,,,0,,1,2,0,,888,1,888,5,2,3,5,888,1,1,2,,,3,2,,3,2,2,1,4,,,,,,,,,,,," ",225601202,,
2,22,56,2,13,3,169.8456,"02",90,2,,,,,,,,,0,,1,1,0,,888,1,3,4,1,888,5,888,1,0,1,,2,,,,3,2,1,1,4,,,,,,,,,,,," ",225601302,,
2,22,56,2,14,3,169.8456,"02",120,1,,,,,,,,,1,0,1,1,0,,4,2,888,888,2,4,4,888,1,0,2,,,3,2,,1,3,1,0,2,,,,,,,,,,,," ",225601402,,
2,22,56,2,15,3,169.8456,"02",180,1,,,,,,,,,1,0,1,4,0,,888,1,888,4,2,888,4,888,1,1,1,,3,,,,1,4,2,1,5,,,,,,,,,,,," ",225601502,,
2,22,56,2,16,3,169.8456,"02",240,2,,2,2,2,2,2,2,2,1,0,1,4,0,,4,2,888,4,2,4,5,888,1,1,2,,,3,2,,1,3,2,1,5,,,,,,,,,,,," ",225601602,,
2,22,56,2,17,3,20.9106391959799,"02",120,1,,,,,,,,,0,,0,,0,,3,2,2,2,2,2,2,2,0,,,,,,,,,,,,4,,,,,,,,,,,," ",225601702,,
2,22,56,2,18,3,169.8456,"01",120,1,,,,,,,,,0,,0,,0,,3,2,2,2,2,2,2,2,0,,,,,,,,,,,,4,,,,,,,,,,,," ",225601802,,
2,22,57,2,1,3,92.0452122916667,"02",120,2,,3,3,1,1,1,3,1,1,0,1,4,0,,888,2,888,3,5,888,5,888,1,0,2,,,3,2,,1,2,0,1,2,,,,,,,,,,,," ",225700102,,
2,22,57,2,2,3,92.0452122916667,"02",120,2,,,,,,,,,1,888,1,4,1,3,4,2,3,4,1,3,5,4,0,,,,,,,,,,,,5,,,,,,,,,,,," ",225700202,,
2,22,57,2,3,3,92.0452122916667,"01",60,2,,1,1,1,2,2,1,1,1,1,1,1,0,,2,2,2,4,2,2,2,2,1,0,1,,4,,,,1,4,3,1,4,,,,,,,,,,,," ",225700302,,
2,22,57,2,4,3,92.0452122916667,"02",60,2,,,,,,,,,0,,0,,0,,3,2,2,2,2,2,2,2,0,,,,,,,,,,,,2,,,,,,,,,,,," ",225700402,,
2,22,57,2,5,3,92.0452122916667,"02",60,1,,,,,,,,,0,,1,4,0,,2,1,3,3,1,3,2,3,1,0,2,,,3,2,,1,3,1,1,5,,,,,,,,,,,," ",225700502,,
2,22,57,2,6,3,92.0452122916667,"02",60,2,,,,,,,,,1,0,1,4,1,0,888,888,888,888,4,888,5,888,0,,,,,,,,,,,,2,,,,,,,,,,,," ",225700602,,
2,22,57,2,7,3,92.0452122916667,"02",120,2,,,,,,,,,0,,0,,0,,888,2,888,888,2,3,5,888,0,,,,,,,,,,,,2,,,,,,,,,,,," ",225700702,,
2,22,57,2,8,3,92.0452122916667,"02",60,2,,,,,,,,,0,,0,,0,,4,2,2,2,3,2,2,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",225700802,,
2,22,57,2,9,3,92.0452122916667,"02",60,2,,,,,,,,,0,,0,,0,,3,2,2,2,2,2,2,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",225700902,,
2,22,57,2,10,3,33.72649,"02",60,1,,3,3,3,5,3,5,5,1,888,1,3,0,,4,2,2,4,1,2,5,4,1,1,1,,4,,,,1,5,1,1,5,,,,,,,,,,,," ",225701002,,
2,22,57,2,11,3,33.72649,"02",120,1,,,,,,,,,0,,1,3,0,,2,1,888,4,4,888,5,888,1,1,1,,3,,,,1,2,2,1,2,,,,,,,,,,,," ",225701102,,
2,22,57,2,12,3,33.72649,"02",90,2,,,,,,,,,1,0,1,0,1,0,888,2,2,5,3,2,5,4,1,1,2,,,3,2,,1,3,1,1,4,,,,,,,,,,,," ",225701202,,
2,22,57,2,13,3,33.72649,"02",120,2,,,,,,,,,1,3,1,1,0,,2,2,4,4,2,4,2,2,1,0,1,,3,,,,1,4,3,1,5,,,,,,,,,,,," ",225701302,,
2,22,57,2,14,3,33.72649,"02",120,2,,,,,,,,,1,0,1,0,1,0,2,2,4,2,2,2,4,2,1,0,1,,3,,,,1,4,2,1,4,,,,,,,,,,,," ",225701402,,
2,22,57,2,15,3,33.72649,"02",360,1,,3,3,3,3,3,3,3,1,0,1,0,1,0,4,2,2,4,2,4,1,5,1,1,2,,,3,2,,2,3,2,1,4,,,,,,,,,,,," ",225701502,,
2,22,57,2,16,3,33.72649,"01",90,2,,,,,,,,,0,,1,2,0,,4,1,888,2,2,3,5,888,1,1,2,,,3,2,,1,2,2,1,555,8,,,,,,,,,,," ",225701602,,
2,22,57,2,17,3,33.72649,"02",90,2,,,,,,,,,1,0,1,3,1,3,3,2,2,5,2,888,5,5,1,1,2,,,3,2,,2,3,1,1,4,,,,,,,,,,,," ",225701702,,
2,22,57,2,18,3,33.72649,"01",60,2,,,,,,,,,0,,1,4,0,,2,1,888,5,4,888,5,888,1,0,2,,,4,2,,1,2,2,1,555,8,,,,,,,,,,," ",225701802,,
2,22,58,2,1,1,837.580654350997,"01",60,2,,,,,,,,,0,,0,,0,,3,2,2,2,2,2,2,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",225800102,,
2,22,58,2,2,1,837.580654350997,"01",90,2,,,,,,,,,1,3,1,2,0,,2,2,888,2,2,888,888,888,1,0,1,,3,,,,1,3,2,1,4,,,,,,,,,,,," ",225800202,,
2,22,58,2,3,1,837.580654350997,"03",60,2,,,,,,,,,0,,0,,0,,4,2,2,2,2,2,2,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",225800302,,
2,22,58,2,4,1,837.580654350997,"01",120,2,,,,,,,,,1,3,1,3,0,,2,2,2,4,2,2,2,2,1,0,1,,4,,,,1,4,3,1,5,,,,,,,,,,,," ",225800402,,
2,22,58,2,5,1,837.580654350997,"01",120,2,,2,2,2,2,2,2,2,0,,1,3,0,,5,4,1,888,1,4,5,888,1,1,1,,4,,,,1,3,1,1,2,,,,,,,,,,,," ",225800502,,
2,22,58,2,6,1,837.580654350997,"02",50,2,,3,3,3,3,3,3,3,1,0,1,3,0,,2,2,888,4,1,888,5,3,0,,,,,,,,,,,,5,,,,,,,,,,,," ",225800602,,
2,22,58,2,7,1,2511.521,"01",60,1,,,,,,,,,0,,0,,0,,4,2,2,2,2,2,2,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",225800702,,
2,22,58,2,8,1,2511.521,"01",40,2,,,,,,,,,1,3,1,4,0,,2,2,2,888,1,888,2,888,1,0,2,,,2,2,,1,3,1,1,5,,,,,,,,,,,," ",225800802,,
2,22,58,2,9,1,837.580654350997,"02",90,2,,,,,,,,,0,,1,4,0,,2,1,888,5,2,888,5,888,0,,,,,,,,,,,,555,8,,,,,,,,,,," ",225800902,,
2,22,58,2,10,1,837.580654350997,"02",120,1,,3,3,1,3,3,3,3,0,,1,2,0,,2,1,888,5,2,888,4,888,1,0,1,,3,,,,1,2,1,1,555,8,,,,,,,,,,," ",225801002,,
2,22,58,2,11,1,837.580654350997,"01",120,2,,,,,,,,,1,1,1,4,0,,1,2,888,4,2,888,5,888,0,,,,,,,,,,,,555,8,,,,,,,,,,," ",225801102,,
2,22,58,2,12,1,837.580654350997,"02",180,2,,1,1,1,1,1,1,3,1,888,1,3,0,,2,2,3,4,2,2,4,3,1,0,2,,,3,2,,1,4,1,1,5,,,,,,,,,,,," ",225801202,,
2,22,58,2,13,1,2511.521,"01",60,1,,,,,,,,,1,2,1,1,0,,2,2,2,5,2,2,2,2,1,1,1,,4,,,,1,4,3,1,6,,,,,,,,,,,," ",225801302,,
2,22,58,2,14,1,2511.521,"02",240,2,,3,3,3,3,3,3,3,1,0,1,0,1,0,3,2,2,2,2,2,5,5,1,1,2,,,3,2,,1,3,2,1,4,,,,,,,,,,,," ",225801402,,
2,22,58,2,15,1,2511.521,"02",60,1,,,,,,,,,0,,1,4,1,4,2,1,3,4,1,2,4,2,1,1,1,,3,,,,1,3,2,1,5,,,,,,,,,,,," ",225801502,,
2,22,58,2,16,1,2511.521,"02",90,2,,,,,,,,,1,0,1,2,1,0,3,2,888,5,2,2,2,5,1,1,2,,,3,2,,1,4,2,1,5,,,,,,,,,,,," ",225801602,,
2,22,58,2,17,1,2511.521,"02",60,2,,,,,,,,,1,0,0,,0,,1,1,2,4,2,2,4,4,1,1,1,,4,,,,1,3,1,1,5,,,,,,,,,,,," ",225801702,,
2,22,58,2,18,1,837.580654350997,"02",60,2,,,,,,,,,0,,1,3,0,,2,3,2,3,2,2,4,3,1,0,2,,,3,2,,1,3,2,1,6,,,,,,,,,,,," ",225801802,,
2,22,59,2,1,3,90.6259082417582,"02",240,1,,,,,,,,,1,0,0,,0,,4,2,2,4,2,888,5,888,0,,,,,,,,,,,,5,,,,,,,,,,,," ",225900102,,
2,22,59,2,2,3,90.6259082417582,"01",120,2,,,,,,,,,0,,1,4,0,,888,2,888,5,2,888,4,888,1,0,2,,,4,3,,3,2,2,1,2,,,,,,,,,,,," ",225900202,,
2,22,59,2,3,3,90.6259082417582,"06",180,1,,,,,,,,,0,,1,1,0,,888,1,888,4,1,3,5,3,1,0,1,,3,,,,3,2,1,1,2,,,,,,,,,,,," ",225900302,,
2,22,59,2,4,3,90.6259082417582,"01",60,2,,,,,,,,,1,0,1,4,0,,2,2,4,5,2,4,5,888,1,0,2,,,3,2,,2,3,2,0,5,,,,,,,,,,,," ",225900402,,
2,22,59,2,5,3,90.6259082417582,"02",360,2,,3,1,1,1,1,1,1,1,4,1,3,0,,2,1,3,4,2,888,5,888,1,0,2,,,3,2,,1,3,1,1,5,,,,,,,,,,,," ",225900502,,
2,22,59,2,6,3,90.6259082417582,"02",60,2,,,,,,,,,0,,0,,0,,3,888,888,888,888,888,888,888,0,,,,,,,,,,,,4,,,,,,,,,,,," ",225900602,,
2,22,59,2,7,3,90.6259082417582,"02",180,2,,3,3,3,3,3,3,3,1,0,1,4,1,0,4,2,2,4,2,2,5,5,1,0,2,,,2,2,,1,3,0,1,4,,,,,,,,,,,," ",225900702,,
2,22,59,2,8,3,90.6259082417582,"02",60,2,,,,,,,,,0,,0,,0,,3,2,2,2,2,2,2,2,0,,,,,,,,,,,,3,,,,,,,,,,,," ",225900802,,
2,22,59,2,9,3,90.6259082417582,"02",60,1,,,,,,,,,0,,0,,0,,3,888,888,888,888,888,888,888,0,,,,,,,,,,,,4,,,,,,,,,,,," ",225900902,,
2,22,59,2,10,3,90.6259082417582,"02",240,2,,3,3,3,3,3,3,3,1,0,1,4,1,0,888,2,2,4,2,2,5,4,1,1,2,,,3,2,,1,2,1,1,4,,,,,,,,,,,," ",225901002,,
2,22,59,2,11,3,90.6259082417582,"01",60,1,,,,,,,,,0,,0,,0,,3,2,2,2,2,2,2,2,0,,,,,,,,,,,,4,,,,,,,,,,,," ",225901102,,
2,22,59,2,12,3,16.01351,"01",90,1,,,,,,,,,0,,1,3,1,3,1,2,3,4,2,2,4,888,1,0,1,,3,,,,1,3,1,1,5,,,,,,,,,,,," ",225901202,,
2,22,59,2,13,3,16.01351,"01",240,1,,,,,,,,,0,,1,4,0,,1,2,2,4,2,2,4,4,0,,,,,,,,,,,,5,,,,,,,,,,,," ",225901302,,
2,22,59,2,14,3,16.01351,"02",230,1,,,,,,,,,0,,1,4,0,,2,2,2,3,2,2,4,3,1,0,1,,3,,,,1,3,2,1,5,,,,,,,,,,,," ",225901402,,
2,22,59,2,15,3,16.01351,"02",120,1,,,,,,,,,1,3,1,1,0,,2,888,888,888,888,888,888,888,1,0,1,,2,,,,1,2,2,1,5,,,,,,,,,,,," ",225901502,,
2,22,59,2,16,3,90.6259082417582,"02",120,2,,,,,,,,,1,3,1,1,0,,2,888,888,888,888,888,888,888,1,0,1,,3,,,,1,3,2,1,4,,,,,,,,,,,," ",225901602,,
2,22,59,2,17,3,16.01351,"02",120,1,,,,,,,,,1,2,1,1,0,,2,2,2,4,4,888,888,888,1,0,1,,3,,,,1,3,2,1,4,,,,,,,,,,,," ",225901702,,
2,22,59,2,18,3,90.6259082417582,"01",60,2,,,,,,,,,0,,1,4,0,,888,888,3,5,2,888,5,3,0,,,,,,,,,,,,2,,,,,,,,,,,," ",225901802,,
2,22,60,2,1,3,41.5805368421053,"01",60,2,,,,,,,,,1,0,1,0,0,,2,2,2,2,2,2,2,2,0,0,1,,5,,,,1,6,1,1,4,,,,,,,,,,,," ",226000102,,
2,22,60,2,2,3,41.5805368421053,"01",80,2,,1,1,1,1,1,1,1,0,,1,0,1,0,1,2,2,1,1,2,1,2,1,0,4,6,,,,,1,6,1,1,5,,,,,,,,,,,," ",226000202,,
2,22,60,2,3,3,131.6717,"02",240,2,,,,,,,,,1,0,0,,1,0,2,2,4,4,4,4,4,4,1,1,2,,,6,5,,1,6,2,0,6,,,,,,,,,,,," ",226000302,,
2,22,60,2,4,3,41.5805368421053,"01",240,2,,1,1,1,3,1,3,3,1,0,1,4,1,0,3,888,3,4,2,2,5,2,1,0,2,,,3,2,,2,3,2,1,4,,,,,,,,,,,," ",226000402,,
2,22,60,2,5,3,41.5805368421053,"02",120,2,,3,3,1,3,1,3,1,0,,1,3,0,,888,2,888,4,2,888,5,888,1,0,1,,2,,,,1,6,1,1,2,,,,,,,,,,,," ",226000502,,
2,22,60,2,6,3,41.5805368421053,"02",90,2,,,,,,,,,0,,1,1,0,,888,2,888,2,4,888,5,888,1,0,2,,,3,2,,3,2,1,1,4,,,,,,,,,,,," ",226000602,,
2,22,60,2,7,3,131.6717,"01",90,2,,,,,,,,,0,,1,2,0,,888,2,888,5,2,888,5,888,1,1,2,,,3,2,,3,2,1,1,4,,,,,,,,,,,," ",226000702,,
2,22,60,2,8,3,41.5805368421053,"02",120,2,,,,,,,,,0,,0,,0,,3,888,888,888,888,888,888,888,0,,,,,,,,,,,,4,,,,,,,,,,,," ",226000802,,
2,22,60,2,9,3,131.6717,"02",120,1,,,,,,,,,0,,1,0,0,,888,888,888,888,888,888,888,888,0,,,,,,,,,,,,5,,,,,,,,,,,," ",226000902,,
2,22,60,2,10,3,131.6717,"02",120,2,,3,3,3,3,3,3,3,0,,0,,0,,3,2,2,2,2,2,2,2,0,,,,,,,,,,,,4,,,,,,,,,,,," ",226001002,,
2,22,60,2,11,3,131.6717,"01",180,2,,,,,,,,,1,0,1,4,0,,888,3,2,2,2,2,2,2,1,0,2,,,3,2,,1,3,1,1,2,,,,,,,,,,,," ",226001102,,
2,22,60,2,12,3,41.5805368421053,"02",240,2,,,,,,,,,1,4,1,4,1,0,4,2,2,2,2,2,5,5,1,0,2,,,3,2,,1,3,1,1,4,,,,,,,,,,,," ",226001202,,
2,22,60,2,13,3,41.5805368421053,"01",240,2,,3,3,3,3,3,2,3,0,,1,4,0,,888,2,2,3,2,2,4,888,1,0,1,,3,,,,1,3,2,1,2,,,,,,,,,,,," ",226001302,,
2,22,60,2,14,3,131.6717,"02",180,1,,2,2,2,2,2,2,2,1,3,1,4,0,,2,2,888,4,2,888,5,888,1,1,2,,,4,3,,2,3,2,1,4,,,,,,,,,,,," ",226001402,,
2,22,60,2,15,3,131.6717,"02",90,1,,3,3,3,3,3,3,3,1,0,1,4,0,,4,2,888,2,2,888,2,888,1,0,2,,,3,2,,1,3,1,1,2,,,,,,,,,,,," ",226001502,,
2,22,60,2,16,3,131.6717,"01",120,1,,3,3,3,3,3,3,3,1,4,1,4,0,,4,2,2,4,1,4,4,4,1,1,2,,,4,3,,1,4,2,0,4,,,,,,,,,,,," ",226001602,,
2,22,60,2,17,3,41.5805368421053,"02",120,1,,2,2,2,2,2,2,3,0,,1,3,0,,888,2,2,3,2,888,2,888,1,0,1,,3,,,,1,3,2,1,2,,,,,,,,,,,," ",226001702,,
2,22,60,2,18,3,131.6717,"01",200,1,,2,2,2,2,2,2,3,0,,1,3,0,,888,2,2,888,2,2,3,888,1,0,1,,3,,,,1,3,2,0,2,,,,,,,,,,,," ",226001802,,
2,22,61,2,1,3,32.6064994871795,"02",90,1,,,,,,,,,1,0,1,4,0,,4,2,2,5,1,888,4,888,1,0,1,,2,,,,2,3,2,0,5,,,,,,,,,,,," ",226100102,,
2,22,61,2,2,3,32.6064994871795,"02",60,2,,,,,,,,,0,,0,,0,,3,2,2,2,2,2,2,2,0,,,,,,,,,,,,4,,,,,,,,,,,," ",226100202,,
2,22,61,2,3,3,32.6064994871795,"02",120,1,,,,,,,,,1,0,1,4,1,0,2,2,2,5,1,4,5,4,0,,,,,,,,,,,,5,,,,,,,,,,,," ",226100302,,
2,22,61,2,4,3,32.6064994871795,"02",180,1,,,,,,,,,0,,1,1,0,,888,2,3,4,4,888,5,888,0,,,,,,,,,,,,4,,,,,,,,,,,," ",226100402,,
2,22,61,2,5,3,32.6064994871795,"02",120,1,,1,1,1,3,1,3,3,0,,1,3,0,,2,2,3,888,2,2,4,5,1,0,1,,3,,,,1,4,1,0,2,,,,,,,,,,,," ",226100502,,
2,22,61,2,6,3,32.6064994871795,"01",90,1,,1,3,1,3,1,3,3,0,,1,4,1,2,888,2,2,2,1,2,4,888,1,0,1,,3,,,,1,3,1,0,2,,,,,,,,,,,," ",226100602,,
2,22,61,2,7,3,32.6064994871795,"02",50,2,,,,,,,,,0,,0,,0,,3,2,2,2,2,2,2,2,0,,,,,,,,,,,,6,,,,,,,,,,,," ",226100702,,
2,22,61,2,8,3,32.6064994871795,"01",120,1,,1,1,1,3,1,3,3,0,,1,2,1,2,2,2,2,4,1,2,5,888,1,0,1,,2,,,,1,3,2,0,2,,,,,,,,,,,," ",226100802,,
2,22,61,2,9,3,32.6064994871795,"03",60,1,,,,,,,,,0,,0,,0,,888,888,888,888,888,888,888,888,0,,,,,,,,,,,,5,,,,,,,,,,,," ",226100902,,
2,22,61,2,10,3,102.5527,"02",180,1,,2,2,2,2,2,2,2,0,,1,2,0,,4,2,2,2,4,5,5,888,1,1,1,,3,,,,3,2,2,1,2,,,,,,,,,,,," ",226101002,,
2,22,61,2,11,3,102.5527,"02",120,1,,,,,,,,,0,,1,2,0,,888,2,1,2,2,5,4,888,0,,,,,,,,,,,,3,,,,,,,,,,,," ",226101102,,
2,22,61,2,12,3,102.5527,"02",120,1,,,,,,,,,0,,0,,0,,2,2,2,4,4,2,4,2,1,0,1,,3,,,,1,3,2,1,5,,,,,,,,,,,," ",226101202,,
2,22,61,2,13,3,102.5527,"01",120,1,,,,,,,,,1,1,1,1,0,,2,2,2,2,2,888,888,2,1,0,1,,3,,,,1,3,2,1,4,,,,,,,,,,,," ",226101302,,
2,22,61,2,14,3,32.6064994871795,"02",240,1,,,,,,,,,1,0,1,4,0,,5,2,2,4,1,888,2,4,1,0,1,,2,,,,2,3,2,0,5,,,,,,,,,,,," ",226101402,,
2,22,61,2,15,3,102.5527,"02",120,1,,,,,,,,,1,3,1,1,0,,2,2,2,4,5,2,5,3,1,1,1,,3,,,,1,3,2,1,4,,,,,,,,,,,," ",226101502,,
2,22,61,2,16,3,102.5527,"02",90,2,,3,3,3,3,3,3,3,1,0,1,4,1,0,4,2,888,1,2,2,5,4,1,0,2,,,2,2,,1,3,2,1,4,,,,,,,,,,,," ",226101602,,
2,22,61,2,17,3,102.5527,"01",240,2,,3,3,3,3,3,3,3,1,0,1,4,1,0,4,2,2,4,2,2,5,1,1,0,2,,,3,2,,1,3,1,1,3,,,,,,,,,,,," ",226101702,,
2,22,61,2,18,3,102.5527,"02",240,1,,3,3,3,3,3,3,3,1,0,1,3,1,0,4,2,2,2,2,2,5,5,1,0,2,,,3,2,,1,3,2,1,8,,,,,,,,,,,," ",226101802,,
2,22,62,2,1,3,107.9633,"02",180,2,,3,3,3,3,3,3,3,1,0,1,888,1,0,3,2,2,4,2,2,4,5,1,1,1,,2,,,,2,3,1,1,5,,,,,,,,,,,," ",226200102,,
2,22,62,2,2,3,40.3062986666667,"02",60,2,,1,1,1,3,3,1,3,1,0,1,4,1,0,888,2,2,4,2,2,4,888,1,0,1,,2,,,,2,3,1,1,4,,,,,,,,,,,," ",226200202,,
2,22,62,2,3,3,107.9633,"02",120,2,,3,3,3,3,3,3,3,1,0,1,4,1,0,4,2,2,4,2,2,5,5,1,1,2,,,2,2,,2,3,2,1,4,,,,,,,,,,,," ",226200302,,
2,22,62,2,4,3,40.3062986666667,"02",90,2,,,,,,,,,0,,1,2,0,,888,1,888,5,2,888,4,3,0,,,,,,,,,,,,6,,,,,,,,,,,," ",226200402,,
2,22,62,2,5,3,40.3062986666667,"02",120,2,,,,,,,,,0,,1,4,0,,888,2,888,5,2,888,5,888,1,0,1,,3,,,,1,2,2,1,4,,,,,,,,,,,," ",226200502,,
2,22,62,2,6,3,40.3062986666667,"03",90,2,,3,3,1,3,1,3,1,0,,1,4,0,,888,2,888,5,4,888,5,888,1,0,2,,,3,2,,1,3,1,1,6,,,,,,,,,,,," ",226200602,,
2,22,62,2,7,3,40.3062986666667,"02",90,1,,,,,,,,,1,0,1,4,0,,2,2,888,4,2,888,2,888,1,0,2,,,3,2,,4,4,1,1,2,,,,,,,,,,,," ",226200702,,
2,22,62,2,8,3,40.3062986666667,"02",120,2,,1,1,1,1,1,1,3,1,3,1,4,1,2,4,2,2,2,2,2,4,4,1,0,1,,2,,,,1,3,2,1,2,,,,,,,,,,,," ",226200802,,
2,22,62,2,9,3,40.3062986666667,"01",120,1,,3,3,1,3,1,3,3,0,,1,4,0,,2,1,2,888,2,2,4,4,1,0,1,,3,,,,1,3,1,1,2,,,,,,,,,,,," ",226200902,,
2,22,62,2,10,3,107.9633,"01",90,1,,3,3,3,3,3,3,3,0,,1,4,0,,1,2,2,4,2,2,4,4,1,1,2,,,3,2,,1,3,2,0,2,,,,,,,,,,,," ",226201002,,
2,22,62,2,11,3,107.9633,"02",120,1,,,,,,,,,1,0,1,4,0,,2,1,888,4,1,888,5,4,1,1,1,,2,,,,1,3,2,0,2,,,,,,,,,,,," ",226201102,,
2,22,62,2,12,3,40.3062986666667,"01",60,1,,,,,,,,,0,,1,4,0,,2,1,888,888,2,888,5,888,1,0,2,,,3,2,,1,2,1,0,5,,,,,,,,,,,," ",226201202,,
2,22,62,2,13,3,107.9633,"02",120,1,,,,,,,,,1,1,1,2,0,,2,2,2,2,2,5,888,888,1,1,1,,2,,,,1,2,2,1,5,,,,,,,,,,,," ",226201302,,
2,22,62,2,14,3,107.9633,"02",60,1,,,,,,,,,1,1,1,1,1,0,2,2,2,2,4,4,2,2,0,,,,,,,,,,,,4,,,,,,,,,,,," ",226201402,,
2,22,62,2,15,3,40.3062986666667,"01",120,2,,,,,,,,,1,1,1,1,0,,2,2,2,2,2,2,4,888,1,0,1,,2,,,,1,2,2,1,5,,,,,,,,,,,," ",226201502,,
2,22,62,2,16,3,40.3062986666667,"02",60,1,,,,,,,,,0,,0,,0,,3,2,2,2,2,2,2,2,0,,,,,,,,,,,,4,,,,,,,,,,,," ",226201602,,
2,22,62,2,17,3,107.9633,"03",50,2,,,,,,,,,0,,0,,0,,2,2,2,2,2,2,2,2,0,,,,,,,,,,,,4,,,,,,,,,,,," ",226201702,,
2,22,62,2,18,3,107.9633,"03",60,1,,,,,,,,,0,,0,,0,,3,2,2,2,2,3,2,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",226201802,,
2,22,63,2,1,3,71.2982583974359,"02",60,2,,,,,,,,,1,2,1,3,0,,2,2,2,2,2,5,2,2,1,0,1,,3,,,,1,3,2,1,4,,,,,,,,,,,," ",226300102,,
