"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","D1","D_TIER","D_PRICE","D2","D3","D4","D5","D6","D7","D07_OTHER","E00A","E01A","E01B","E01C","E02A","E02B","E02C","E03A","E03B","E03C","E04A","E04B","E04C","E05A","E05B","E05C","E06A","E06B","E06C","E07A","E07B","E07C","E08A","E08B","E09A","E09B","E09C","E10A","E10B","E10C","E11A","E11B","E13A","E13B","E14A","E14B","E15A","E15B","E16A","E16B","E17A","E17B","E18A","E18B","E20A","E20B","E21A","E21B","E22A","E22B","E23A","E23B","E24A","E24B","E26A","E26B","E27A","E27B","E28A","E28B","E29A","E29B","E30A","E30B","E30C","E31A","E31B","E31C","E32A","E32B","E32C","E33A","E33B","E34A","E34B","E35A","E35B","E37A","E37B","E38","E38_OTHER","F01","F10","F10_OTHER","hhid","camp","ref_weight"
1,13,38,1,13,1,258.3678,,,," ",,,,,,,1,1,1,12,0,,,0,,,0,,,0,,,1,1,2,1,1,2,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",1,,133801301,,
1,13,38,1,14,1,258.3678,,,," ",,,,,,,0,0,,,0,,,14,1,12,0,,,0,,,0,,,1,1,1,0,,0,,,1,1,1,0,,1,1,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,2,1,0,,,0,,,1,1,1,0,,0,,0,,0,,2,,"01",1,,133801401,,
1,13,38,1,15,1,258.3678,,,," ",,,,,,,0,4,1,4,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,0,,,0,,,1,1,3,0,,0,,0,,0,,2,,"02",1,,133801501,,
1,13,38,1,16,1,258.3678,,,," ",,,,,,,0,4,1,12,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,133801601,,
1,13,38,1,17,1,258.3678,,,," ",,,,,,,0,10,0,8,0,,,0,,,0,,,0,,,0,,,1,1,4,1,1,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,1,1,1,1,0,,,1,1,4,0,,,0,,0,,0,,0,,2,,"01",1,,133801701,,
1,13,38,1,18,1,258.3678,,,," ",,,,,,,0,0,,,0,,,5,1,15,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,1,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,133801801,,
1,13,39,1,1,1,274.0154,,,," ",,,,,,,0,0,,,0,,,2,1,8,7,1,5,0,,,0,,,2,1,5,0,,0,,,1,1,6,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,1,1,0,,,0,,,1,1,6,0,,0,,0,,0,,2,,"01",111,,133900101,,
1,13,39,1,2,1,274.0154,,,," ",,,,,,,0,0,,,0,,,6,1,6,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,2,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"02",1,,133900201,,
1,13,39,1,3,1,274.0154,,,," ",,,,,,,0,0,,,0,,,4,1,8,2,1,5,0,,,0,,,1,1,2,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,1,1,1,1,1,1,0,,,0,,,1,1,3,0,,0,,0,,0,,2,,"01",111,,133900301,,
1,13,39,1,4,1,274.0154,,,," ",,,,,,,0,0,,,0,,,3,1,12,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,1,1,1,1,1,1,0,,,1,1,0,1,1,3,0,,0,,0,,0,,2,,"01",1,,133900401,,
1,13,39,1,5,1,274.0154,,,," ",,,,,,,0,0,,,0,,,4,1,10,2,1,6,1,1,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,0,0,,0,,,1,1,4,1,1,4,1,0,0,,0,,0,,4,,"01",111,,133900501,,
1,13,39,1,6,1,274.0154,,,," ",,,,,,,0,0,,,2,1,12,3,1,5,0,,,0,,,0,,,1,1,4,1,1,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,1,1,2,1,0,,0,,,0,,,1,1,2,0,,0,,0,,0,,2,,"02",1,,133900601,,
1,13,39,1,7,1,274.0154,,,," ",,,,,,,1,0,,,1,1,6,6,1,8,0,,,1,1,2,1,1,12,1,1,5,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,4,1,3,1,1,1,6,0,,,0,,,0,,0,,0,,0,,555,10,"02",1,,133900701,,
1,13,39,1,8,1,274.0154,,,," ",,,,,,,0,0,,,0,,,0,,,2,1,6,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",111,,133900801,,
1,13,39,1,9,1,274.0154,,,," ",,,,,,,0,0,,,0,,,6,1,7,0,,,1,1,1,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,3,1,1,1,0,,,0,,,1,1,2,0,,0,,0,,0,,2,,"01",1,,133900901,,
1,13,39,1,10,1,274.0154,,,," ",,,,,,,0,0,,,0,,,5,1,12,0,,,0,,,1,1,2,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,0,,,0,,,1,1,2,0,,0,,0,,0,,2,,"01",1,,133901001,,
1,13,39,1,11,1,274.0154,,,," ",,,,,,,0,0,,,0,,,8,1,2,0,,,0,,,0,,,0,,,0,,0,,,1,1,24,1,1,1,1,0,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,1,1,1,0,1,1,0,,0,,,0,,,1,1,3,0,,0,,0,,0,,2,,"01",111,,133901101,,
1,13,39,1,12,1,274.0154,,,," ",,,,,,,0,0,,,0,,,2,1,3,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,0,,,1,1,5,0,,,0,,0,,0,,0,,2,,"02",1,,133901201,,
1,13,39,1,13,1,274.0154,,,," ",,,,,,,0,0,,,0,,,7,1,4,0,,,0,,,1,1,3,0,,,0,,0,,,0,,,0,,2,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,7,1,2,1,0,,,0,,,1,1,5,0,,0,,0,,0,,2,,"02",1,,133901301,,
1,13,39,1,14,1,274.0154,,,," ",,,,,,,0,0,,,0,,,9,1,12,0,,,0,,,0,,,1,0,12,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,1,0,1,1,0,,,1,1,16,1,1,16,0,,0,,0,,0,,3,,"01",111,,133901401,,
1,13,39,1,15,1,274.0154,,,," ",,,,,,,0,0,,,0,,,0,,,4,1,5,0,,,0,,,1,1,12,0,,0,,,1,0,6,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,1,0,,2,1,0,,0,,,0,,,1,1,12,1,1,0,,0,,0,,4,,"02",111,,133901501,,
1,13,39,1,16,1,274.0154,,,," ",,,,,,,1,0,,,0,,,10,1,12,0,,,1,1,20,0,,,2,1,15,0,,0,,,1,1,3,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",111,,133901601,,
1,13,39,1,17,1,274.0154,,,," ",,,,,,,0,0,,,14,1,10,0,,,3,1,3,0,,,0,,,2,1,1,0,,0,,,1,1,24,1,0,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,1,1,2,1,1,1,0,,,0,,,1,1,2,1,1,0,,0,,0,,2,,"01",1,,133901701,,
1,13,39,1,18,1,274.0154,,,," ",,,,,,,0,0,,,0,,,9,1,12,0,,,0,,,0,,,0,,,1,1,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,0,,,1,1,10,0,,,0,,0,,0,,0,,2,,"01",111,,133901801,,
1,13,40,1,1,1,93.9255136842105,111,2,215000,"02",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"02",111,,134000101,,
1,13,40,1,2,1,637.3517,,,," ",,,,,,,0,0,,,2,1,0,5,1,4,0,,,0,,,0,,,0,,,1,1,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,1,0,1,0,0,,,0,,,1,1,3,0,,0,,0,,0,,3,,"01",1,,134000201,,
1,13,40,1,3,1,637.3517,,,," ",,,,,,,0,0,,,0,,,8,1,5,0,,,0,,,1,0,12,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,1,1,3,0,,0,,0,,0,,3,,"01",1,,134000301,,
1,13,40,1,4,1,637.3517,,,," ",,,,,,,0,0,,,4,1,4,2,1,4,0,,,0,,,1,1,6,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"02",1,,134000401,,
1,13,40,1,5,1,637.3517,,,," ",,,,,,,0,0,,,0,,,5,1,24,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",111,,134000501,,
1,13,40,1,6,1,637.3517,,,," ",,,,,,,0,4,1,3,3,1,10,6,1,4,6,1,4,0,,,1,1,0,0,,,0,,0,,,1,1,24,0,,1,1,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,3,1,3,1,1,1,4,0,,,0,,,1,1,0,,0,,0,,2,,"01",1,,134000601,,
1,13,40,1,7,1,637.3517,,,," ",,,,,,,0,0,,,1,1,4,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,14,"02",111,,134000701,,
1,13,40,1,8,1,637.3517,,,," ",,,,,,,0,0,,,0,,,9,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,134000801,,
1,13,40,1,9,1,637.3517,,,," ",,,,,,,0,3,1,5,0,,,0,,,0,,,0,,,1,1,10,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,134000901,,
1,13,40,1,10,1,637.3517,,,," ",,,,,,,0,0,,,0,,,1,1,3,0,,,0,,,0,,,1,1,4,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,134001001,,
1,13,40,1,11,1,637.3517,,,," ",,,,,,,0,9,1,12,2,1,12,0,,,0,,,0,,,0,,,1,1,2,0,,0,,,0,,,0,,1,1,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,2,1,1,1,0,,,0,,,1,1,5,0,,0,,0,,0,,555,14,"01",1,,134001101,,
1,13,40,1,13,1,93.9255136842105,111,1,82500,"01",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,134001301,,
1,13,40,1,14,1,93.9255136842105,111,2,215000,"02",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,1,1,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",555,15,134001401,,
1,13,40,1,15,1,637.3517,,,," ",,,,,,,0,0,,,0,,,3,1,0,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,1,0,,,0,,,1,1,4,0,,0,,0,,0,,3,,"01",1,,134001501,,
1,13,40,1,16,1,637.3517,,,," ",,,,,,,1,4,1,7,0,,,0,,,0,,,0,,,0,,,0,,,1,1,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,1,0,,,1,1,2,0,,,0,,0,,0,,0,,2,,"01",1,,134001601,,
1,13,40,1,17,1,637.3517,,,," ",,,,,,,0,5,0,8,0,,,0,,,0,,,0,,,1,1,5,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"02",1,,134001701,,
1,13,40,1,18,1,637.3517,,,," ",,,,,,,0,11,1,6,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,0,,,0,,,1,0,6,0,,0,,0,,0,,2,,"02",1,,134001801,,
1,13,41,1,1,1,301.377972,111,2,215000,"02",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",111,,134100101,,
1,13,41,1,2,1,316.5735,,,," ",,,,,,,0,0,,,0,,,4,1,24,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,0,,,1,1,2,0,,,0,,0,,0,,0,,555,4,"02",111,,134100201,,
1,13,41,1,3,1,316.5735,,,," ",,,,,,,0,0,,,0,,,10,1,12,0,,,0,,,0,,,1,1,3,0,,0,,,1,1,24,0,,1,1,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,2,1,0,,0,,,0,,,1,1,3,0,,0,,0,,0,,4,,"01",111,,134100301,,
1,13,41,1,4,1,316.5735,,,," ",,,,,,,0,4,1,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,3,1,3,0,0,,,0,,,1,0,6,0,,0,,0,,0,,2,,"01",1,,134100401,,
1,13,41,1,5,1,316.5735,,,," ",,,,,,,1,0,,,0,,,6,1,8,0,,,0,,,0,,,1,1,3,0,,0,,,1,1,24,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,0,,,0,,,1,1,3,0,,0,,0,,0,,4,,"01",111,,134100501,,
1,13,41,1,6,1,316.5735,,,," ",,,,,,,0,0,,,6,1,4,0,,,0,,,1,1,1,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",111,,134100601,,
1,13,41,1,7,1,316.5735,,,," ",,,,,,,0,7,1,6,0,,,0,,,0,,,1,1,1,0,,,0,,,0,,0,,,1,1,12,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,0,,3,1,0,,,0,,,0,,,0,,0,,0,,1,1,2,,"01",1,,134100701,,
1,13,41,1,8,1,316.5735,,,," ",,,,,,,0,0,,,0,,,0,,,6,1,8,0,,,0,,,1,1,3,1,0,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,2,1,2,1,0,,,0,,,0,,,1,1,0,,0,,0,,4,,"02",1,,134100801,,
1,13,41,1,9,1,316.5735,,,," ",,,,,,,0,1,1,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",111,,134100901,,
1,13,41,1,10,1,316.5735,,,," ",,,,,,,0,0,,,0,,,7,1,11,0,,,0,,,1,1,22,1,1,20,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,1,1,1,1,0,,,0,,,1,1,5,0,,0,,0,,0,,2,,"02",111,,134101001,,
1,13,41,1,11,1,316.5735,,,," ",,,,,,,0,5,1,5,3,1,12,4,1,5,0,,,0,,,0,,,1,1,3,0,,0,,,1,1,24,1,1,1,1,1,1,1,1,0,,1,1,1,1,0,,0,,0,,0,,0,,1,1,1,1,2,1,2,1,0,,,1,1,3,1,1,1,0,,0,,0,,0,,4,,"01",1,,134101101,,
1,13,41,1,13,1,316.5735,,,," ",,,,,,,0,0,,,1,1,3,6,1,4,0,,,0,,,0,,,1,1,4,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,0,,,1,1,4,0,,,0,,0,,0,,0,,2,,"01",1,,134101301,,
1,13,41,1,14,1,316.5735,,,," ",,,,,,,0,0,,,0,,,6,1,5,0,,,0,,,0,,,1,1,2,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,2,1,0,,,0,,,1,1,3,0,,0,,0,,0,,4,,"01",1,,134101401,,
1,13,41,1,15,1,316.5735,,,," ",,,,,,,0,0,,,0,,,6,1,6,5,1,6,0,,,0,,,1,1,1,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,3,1,2,1,0,,,0,,,1,1,8,0,,0,,0,,0,,2,,"02",1,,134101501,,
1,13,41,1,16,1,316.5735,,,," ",,,,,,,0,2,1,2,1,1,4,0,,,0,,,1,1,1,1,1,3,0,,,0,,0,,,1,1,8,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,1,1,0,,,1,1,4,0,,,0,,0,,0,,0,,4,,"03",111,,134101601,,
1,13,41,1,17,1,316.5735,,,," ",,,,,,,1,30,1,12,0,,,0,,,30,1,12,0,,,0,,,0,,,0,,0,,,1,1,24,0,,1,1,0,,0,,1,0,0,,0,,0,,0,,0,,0,,0,,2,1,0,,8,1,6,1,0,,,0,,,0,,,1,1,0,,0,,0,,2,,"02",1,,134101701,,
1,13,41,1,18,1,316.5735,,,," ",,,,,,,0,7,1,4,0,,,0,,,0,,,2,1,1,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,2,1,0,,,1,1,1,0,,,0,,0,,0,,0,,2,,"01",1,,134101801,,
1,13,41,1,20,1,316.5735,,,," ",,,,,,,0,4,1,8,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"02",1,,134102001,,
1,13,42,1,1,1,101.3166,,,," ",,,,,,,0,5,1,4,0,,,0,,,0,,,0,,,1,1,10,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,1,1,3,0,,,0,,0,,0,,0,,4,,"01",111,,134200101,,
1,13,42,1,2,1,101.3166,,,," ",,,,,,,0,0,,,0,,,8,1,5,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,1,1,8,0,,,0,,,0,,0,,0,,0,,4,,"01",1,,134200201,,
1,13,42,1,3,1,101.3166,,,," ",,,,,,,0,3,1,4,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,1,3,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,134200301,,
1,13,42,1,4,1,101.3166,,,," ",,,,,,,0,12,1,6,0,,,0,,,0,,,0,,,1,0,12,0,,,0,,0,,,1,1,4,0,,1,1,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,3,1,3,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,134200401,,
1,13,42,1,5,1,101.3166,,,," ",,,,,,,1,3,1,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,1,1,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",1,,134200501,,
1,13,42,1,6,1,101.3166,,,," ",,,,,,,0,0,,,0,,,2,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,0,,2,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,134200601,,
1,13,42,1,7,1,101.3166,,,," ",,,,,,,0,0,,,0,,,7,1,12,0,,,0,,,0,,,0,,,0,,0,,,1,1,3,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,0,,,0,,,1,1,4,0,,0,,0,,0,,2,,"01",111,,134200701,,
1,13,42,1,8,1,101.3166,,,," ",,,,,,,0,0,,,0,,,4,1,4,0,,,0,,,0,,,1,0,12,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"02",1,,134200801,,
1,13,42,1,9,1,101.3166,,,," ",,,,,,,0,7,1,5,0,,,0,,,0,,,1,1,1,1,1,5,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,3,,"01",111,,134200901,,
1,13,42,1,10,1,101.3166,,,," ",,,,,,,0,2,1,4,0,,,0,,,0,,,0,,,1,1,12,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,0,,,1,1,3,0,,,0,,0,,0,,0,,4,,"01",1,,134201001,,
1,13,42,1,11,1,101.3166,,,," ",,,,,,,0,0,,,0,,,3,1,5,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",111,,134201101,,
1,13,42,1,12,1,101.3166,,,," ",,,,,,,0,0,,,0,,,3,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",1,,134201201,,
1,13,42,1,13,1,101.3166,,,," ",,,,,,,0,0,,,0,,,0,,,11,1,9,0,,,0,,,1,1,6,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,1,1,4,0,,,0,,,0,,0,,0,,0,,3,,"01",1,,134201301,,
1,13,42,1,14,1,101.3166,,,," ",,,,,,,0,3,1,4,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,1,1,3,0,,,0,,0,,0,,0,,4,,"01",1,,134201401,,
1,13,42,1,15,1,101.3166,,,," ",,,,,,,0,0,,,0,,,5,1,3,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,1,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,134201501,,
1,13,42,1,16,1,101.3166,,,," ",,,,,,,0,0,,,0,,,0,,,2,1,5,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,1,1,4,0,,,0,,,0,,0,,0,,0,,2,,"03",111,,134201601,,
1,13,42,1,17,1,101.3166,,,," ",,,,,,,0,0,,,0,,,3,1,3,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,134201701,,
1,13,42,1,18,1,101.3166,,,," ",,,,,,,0,0,,,0,,,4,1,12,0,,,0,,,0,,,1,1,2,0,,0,,,1,1,6,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,0,,,0,,,1,1,6,0,,0,,0,,1,1,2,,"01",1,,134201801,,
1,13,43,1,1,1,27.0597727969349,111,2,245000,"01",0,0,0,0,3,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,134300101,,
1,13,43,1,2,1,415.4471,,,," ",,,,,,,0,0,,,0,,,3,1,8,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",1,,134300201,,
1,13,43,1,3,1,415.4471,,,," ",,,,,,,0,6,1,8,0,,,0,,,0,,,0,,,1,1,3,0,,,1,1,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,2,1,0,,,1,1,4,0,,,0,,0,,0,,0,,2,,"01",1,,134300301,,
1,13,43,1,4,1,415.4471,,,," ",,,,,,,0,20,1,8,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,1,1,24,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,4,1,2,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,134300401,,
1,13,43,1,5,1,415.4471,,,," ",,,,,,,0,2,1,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,1,1,2,1,2,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",1,,134300501,,
