"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","A01","A03","A04","A05","A06","A07","A08","A09","A10","A11","A12","A13","A13_OTHER","A14","A15","A15_OTHER","A16","A17","A18","A19","A19_OTHER","A20","A22","A22B","A22B_OTHER","hhid","camp","ref_weight"
1,11,3,2,10,1,1566.603,1,1,1,37,1,0,,1,2,1,1,," ",,," ",1,,,,,6,2,,,110301001,,
1,11,3,2,11,1,1566.603,7,2,13,16,1,1,2,1,7,1,1,," ",,," ",2,2022,"Gisagara",1,,1,,,,110301101,,
1,11,3,2,11,1,1566.603,8,1,13,26,1,0,,1,7,1,1,," ",,," ",2,2022,"Kamonyi",1,,2,,,,110301101,,
1,11,3,2,11,1,1566.603,1,1,1,42,1,1,2,1,1,1,1,," ",,," ",1,,,,,2,1,2,,110301101,,
1,11,3,2,11,1,1566.603,2,2,2,33,1,1,2,1,1,1,1,," ",,," ",1,,,,,2,,,,110301101,,
1,11,3,2,11,1,1566.603,3,2,3,12,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,110301101,,
1,11,3,2,11,1,1566.603,4,1,3,10,1,1,2,0,,,,," ",,," ",,,,,,6,,,,110301101,,
1,11,3,2,11,1,1566.603,6,1,3,8,1,1,1,0,,,,," ",,," ",,,,,,6,,,,110301101,,
1,11,3,2,11,1,1566.603,5,1,3,9,1,1,1,0,,,,," ",,," ",,,,,,6,,,,110301101,,
1,11,3,2,12,1,1566.603,1,1,1,51,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,1,5,,110301201,,
1,11,3,2,12,1,1566.603,2,2,2,47,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,110301201,,
1,11,3,2,12,1,1566.603,3,2,14,12,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,110301201,,
1,11,3,2,13,1,1566.603,1,1,1,41,1,1,2,1,1,1,1,," ",,," ",1,,,,,2,1,1,,110301301,,
1,11,3,2,13,1,1566.603,4,2,3,12,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,110301301,,
1,11,3,2,13,1,1566.603,2,2,2,33,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,110301301,,
1,11,3,2,13,1,1566.603,5,1,3,11,1,1,2,0,,,,," ",,," ",,,,,,6,,,,110301301,,
1,11,3,2,13,1,1566.603,6,2,3,1,0,,,,,,,," ",,," ",,,,,,,,,,110301301,,
1,11,3,2,13,1,1566.603,3,2,3,16,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,110301301,,
1,11,3,2,14,1,179.50659375,2,1,3,15,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,110301401,,
1,11,3,2,14,1,179.50659375,1,2,1,50,1,1,2,1,6,1,1,," ",,," ",1,,,,,1,2,,,110301401,,
1,11,3,2,15,1,179.50659375,1,1,1,32,1,1,2,1,2,1,1,," ",,," ",1,,,,,6,1,1,,110301501,,
1,11,3,2,15,1,179.50659375,2,2,2,38,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,,,,110301501,,
1,11,3,2,15,1,179.50659375,3,1,3,2,0,,,,,,,," ",,," ",,,,,,,,,,110301501,,
1,11,3,2,16,1,1566.603,1,1,1,44,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,1,2,,110301601,,
1,11,3,2,16,1,1566.603,7,2,3,12,1,1,1,1,7,1,1,," ",,," ",1,,,,,6,,,,110301601,,
1,11,3,2,16,1,1566.603,10,1,14,9,1,1,1,0,,,,," ",,," ",,,,,,6,,,,110301601,,
1,11,3,2,16,1,1566.603,6,2,3,14,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,110301601,,
1,11,3,2,16,1,1566.603,9,1,3,6,1,1,1,0,,,,," ",,," ",,,,,,6,,,,110301601,,
1,11,3,2,16,1,1566.603,5,1,3,15,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,110301601,,
1,11,3,2,16,1,1566.603,4,2,3,17,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,110301601,,
1,11,3,2,16,1,1566.603,3,2,3,19,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,110301601,,
1,11,3,2,16,1,1566.603,2,2,2,41,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,110301601,,
1,11,3,2,16,1,1566.603,8,2,3,8,1,1,1,0,,,,," ",,," ",,,,,,6,,,,110301601,,
1,11,3,2,17,1,1566.603,6,2,3,6,1,0,,0,,,,," ",,," ",,,,,,6,,,,110301701,,
1,11,3,2,17,1,1566.603,1,1,1,41,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,2,,,110301701,,
1,11,3,2,17,1,1566.603,4,2,3,10,1,1,1,0,,,,," ",,," ",,,,,,4,,,,110301701,,
1,11,3,2,17,1,1566.603,2,2,2,39,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,110301701,,
1,11,3,2,17,1,1566.603,7,1,3,3,0,,,,,,,," ",,," ",,,,,,,,,,110301701,,
1,11,3,2,17,1,1566.603,5,2,3,7,1,1,1,0,,,,," ",,," ",,,,,,6,,,,110301701,,
1,11,3,2,17,1,1566.603,3,2,3,13,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,110301701,,
1,11,3,2,18,1,1566.603,1,1,1,48,1,0,,1,1,1,1,," ",,," ",1,,,,,6,1,2,,110301801,,
1,11,3,2,18,1,1566.603,5,2,3,10,1,1,2,0,,,,," ",,," ",,,,,,6,,,,110301801,,
1,11,3,2,18,1,1566.603,4,1,3,13,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,110301801,,
1,11,3,2,18,1,1566.603,2,2,2,40,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,110301801,,
1,11,3,2,18,1,1566.603,3,1,3,14,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,110301801,,
1,11,3,2,18,1,1566.603,6,2,3,6,1,0,,0,,,,," ",,," ",,,,,,6,,,,110301801,,
1,11,3,2,18,1,1566.603,7,1,3,3,0,,,,,,,," ",,," ",,,,,,,,,,110301801,,
1,11,4,1,1,1,262.5804,2,2,3,5,1,1,1,0,,,,," ",,," ",,,,,,,,,,110400101,,
1,11,4,1,1,1,262.5804,1,2,1,35,1,1,5,1,7,1,1,," ",,," ",1,,,,,1,2,,,110400101,,
1,11,4,1,2,1,262.5804,1,1,1,62,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,1,1,,110400201,,
1,11,4,1,2,1,262.5804,2,2,2,56,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,110400201,,
1,11,4,1,2,1,262.5804,3,2,3,30,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,110400201,,
1,11,4,1,3,1,262.5804,1,1,1,32,1,1,2,1,2,1,1,," ",,," ",1,,,,,6,1,4,,110400301,,
1,11,4,1,3,1,262.5804,3,1,3,6,1,1,1,0,,,,," ",,," ",,,,,,6,,,,110400301,,
1,11,4,1,3,1,262.5804,2,2,2,32,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,,,,110400301,,
1,11,4,1,3,1,262.5804,4,2,3,4,0,,,,,,,," ",,," ",,,,,,,,,,110400301,,
1,11,4,1,4,1,262.5804,3,2,9,32,1,1,2,1,7,1,1,," ",,," ",2,2021,"Bugesera",5,,1,,,,110400401,,
1,11,4,1,4,1,262.5804,1,1,1,39,1,0,,1,2,1,1,," ",,," ",1,,,,,6,1,8,13,110400401,,
1,11,4,1,4,1,262.5804,4,2,3,13,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,110400401,,
1,11,4,1,4,1,262.5804,6,1,3,4,0,,,,,,,," ",,," ",,,,,,,,,,110400401,,
1,11,4,1,4,1,262.5804,2,2,2,37,1,1,4,1,2,1,1,," ",,," ",1,,,,,2,,,,110400401,,
1,11,4,1,4,1,262.5804,5,2,3,9,1,1,1,0,,,,," ",,," ",,,,,,6,,,,110400401,,
1,11,4,1,5,1,262.5804,3,2,13,24,1,1,2,1,7,1,1,," ",,," ",2,2021,"Gatsibo",1,,1,,,,110400501,,
1,11,4,1,5,1,262.5804,1,1,1,38,1,1,5,1,1,1,1,," ",,," ",1,,,,,6,1,3,,110400501,,
1,11,4,1,5,1,262.5804,2,2,2,34,1,1,4,1,1,1,1,," ",,," ",1,,,,,3,,,,110400501,,
1,11,4,1,5,1,262.5804,4,2,3,7,1,1,1,0,,,,," ",,," ",,,,,,6,,,,110400501,,
1,11,4,1,6,1,262.5804,1,1,1,33,1,1,4,1,1,2,1,4," ",1994,555,"Returnee",,,"Kirehe",,,4,2,,,110400601,,
1,11,4,1,6,1,262.5804,2,2,2,31,1,1,4,1,1,2,1,4," ",1994,555,"Returnee",,,"Kirehe",,,1,,,,110400601,,
1,11,4,1,6,1,262.5804,3,2,3,3,0,,,,,,,," ",,," ",,,,,,,,,,110400601,,
1,11,4,1,6,1,262.5804,4,1,3,2,0,,,,,,,," ",,," ",,,,,,,,,,110400601,,
1,11,4,1,7,1,262.5804,4,2,3,2,0,,,,,,,," ",,," ",,,,,,,,,,110400701,,
1,11,4,1,7,1,262.5804,3,1,3,3,0,,,,,,,," ",,," ",,,,,,,,,,110400701,,
1,11,4,1,7,1,262.5804,2,2,2,26,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,110400701,,
1,11,4,1,7,1,262.5804,1,1,1,29,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,2,,,110400701,,
1,11,4,1,8,1,262.5804,1,2,1,24,1,1,2,1,7,1,1,," ",,," ",1,,,,,1,2,,,110400801,,
1,11,4,1,9,1,262.5804,1,1,1,45,1,1,5,1,1,1,1,," ",,," ",1,,,,,6,1,5,,110400901,,
1,11,4,1,9,1,262.5804,5,2,3,2,0,,,,,,,," ",,," ",,,,,,,,,,110400901,,
1,11,4,1,9,1,262.5804,6,2,13,18,1,1,2,1,7,1,1,," ",,," ",1,,,,,1,,,,110400901,,
1,11,4,1,9,1,262.5804,4,1,3,4,0,,,,,,,," ",,," ",,,,,,,,,,110400901,,
1,11,4,1,9,1,262.5804,2,2,2,29,1,1,4,1,1,1,1,," ",,," ",1,,,,,1,,,,110400901,,
1,11,4,1,9,1,262.5804,3,2,3,9,1,1,2,0,,,,," ",,," ",,,,,,6,,,,110400901,,
1,11,4,1,10,1,262.5804,3,1,3,6,1,1,2,0,,,,," ",,," ",,,,,,6,,,,110401001,,
1,11,4,1,10,1,262.5804,5,2,3,2,0,,,,,,,," ",,," ",,,,,,,,,,110401001,,
1,11,4,1,10,1,262.5804,4,2,3,4,0,,,,,,,," ",,," ",,,,,,,,,,110401001,,
1,11,4,1,10,1,262.5804,2,2,2,29,1,1,4,1,1,1,1,," ",,," ",1,,,,,2,,,,110401001,,
1,11,4,1,10,1,262.5804,1,1,1,44,1,1,4,1,1,1,1,," ",,," ",1,,,,,6,2,,,110401001,,
1,11,4,1,11,1,262.5804,7,1,13,17,1,1,2,1,7,1,1,," ",,," ",2,2022,"Karongi",1,,6,,,,110401101,,
1,11,4,1,11,1,262.5804,1,1,1,39,1,1,5,1,1,1,1,," ",,," ",1,,,,,6,1,1,,110401101,,
1,11,4,1,11,1,262.5804,3,2,3,12,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,110401101,,
1,11,4,1,11,1,262.5804,6,2,13,24,1,0,,1,7,1,1,," ",,," ",1,,,,,1,,,,110401101,,
1,11,4,1,11,1,262.5804,2,2,2,39,1,1,5,1,1,1,1,," ",,," ",1,,,,,2,,,,110401101,,
1,11,4,1,11,1,262.5804,5,1,3,1,0,,,,,,,," ",,," ",,,,,,,,,,110401101,,
1,11,4,1,11,1,262.5804,4,1,3,6,1,1,1,0,,,,," ",,," ",,,,,,6,,,,110401101,,
1,11,4,1,12,1,262.5804,1,1,1,38,1,1,2,1,2,1,1,," ",,," ",1,,,,,6,1,8,4,110401201,,
1,11,4,1,12,1,262.5804,3,2,3,3,0,,,,,,,," ",,," ",,,,,,,,,,110401201,,
1,11,4,1,12,1,262.5804,2,2,2,32,1,1,5,1,2,1,1,," ",,," ",1,,,,,2,,,,110401201,,
1,11,4,1,12,1,262.5804,5,2,13,18,1,1,2,1,7,1,2,," ",,," ",1,,,,,1,,,,110401201,,
1,11,4,1,12,1,262.5804,4,2,3,2,0,,,,,,,," ",,," ",,,,,,,,,,110401201,,
1,11,4,1,13,1,262.5804,2,2,3,3,0,,,,,,,," ",,," ",,,,,,,,,,110401301,,
1,11,4,1,13,1,262.5804,1,2,1,36,1,1,2,1,6,1,1,," ",,," ",1,,,,,1,2,,,110401301,,
1,11,4,1,15,1,262.5804,1,1,1,40,1,1,4,1,2,1,1,," ",,," ",1,,,,,6,1,5,,110401501,,
1,11,4,1,15,1,262.5804,4,1,3,5,1,1,2,0,,,,," ",,," ",,,,,,,,,,110401501,,
1,11,4,1,15,1,262.5804,3,2,9,21,1,1,2,1,7,1,1,," ",,," ",1,,,,,1,,,,110401501,,
1,11,4,1,15,1,262.5804,2,2,2,32,1,1,4,1,2,1,1,," ",,," ",1,,,,,1,,,,110401501,,
1,11,4,1,17,1,262.5804,3,2,3,26,1,1,4,1,7,1,1,," ",,," ",1,,,,,3,,,,110401701,,
1,11,4,1,17,1,262.5804,2,2,6,79,1,0,,1,8,1,1,," ",,," ",1,,,,,6,,,,110401701,,
1,11,4,1,17,1,262.5804,4,1,3,18,1,1,4,1,7,1,2,," ",,," ",1,,,,,6,,,,110401701,,
1,11,4,1,17,1,262.5804,5,1,3,15,1,1,2,1,7,1,2,," ",,," ",1,,,,,6,,,,110401701,,
1,11,4,1,17,1,262.5804,1,2,1,46,1,1,4,1,8,1,1,," ",,," ",1,,,,,1,2,,,110401701,,
1,11,4,1,19,1,262.5804,1,1,1,41,1,1,2,1,1,1,1,," ",,," ",1,,,,,4,1,9,,110401901,,
1,11,4,1,19,1,262.5804,4,1,3,2,0,,,,,,,," ",,," ",,,,,,,,,,110401901,,
1,11,4,1,19,1,262.5804,2,2,2,36,1,1,5,1,1,1,1,," ",,," ",1,,,,,1,,,,110401901,,
1,11,4,1,19,1,262.5804,3,2,3,5,1,0,,0,,,,," ",,," ",,,,,,,,,,110401901,,
1,11,4,1,21,1,262.5804,1,1,1,25,1,1,4,1,7,1,1,," ",,," ",2,2017,"Nyamasheke",1,,2,1,1,,110402101,,
1,11,4,1,21,1,262.5804,4,1,12,30,1,1,4,1,7,1,1,," ",,," ",2,2015,"Karongi",1,,2,,,,110402101,,
1,11,4,1,21,1,262.5804,2,1,14,25,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,110402101,,
1,11,4,1,21,1,262.5804,5,1,12,21,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,110402101,,
1,11,4,1,21,1,262.5804,3,1,12,23,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,110402101,,
1,11,4,1,22,1,262.5804,5,2,13,19,1,1,2,1,7,1,1,," ",,," ",2,2021,"Nyaruguru",1,,1,,,,110402201,,
1,11,4,1,22,1,262.5804,1,2,1,45,1,1,2,1,8,1,1,," ",,," ",1,,,,,2,1,1,,110402201,,
1,11,4,1,22,1,262.5804,2,1,3,25,1,1,4,1,7,1,1,," ",,," ",1,,,,,5,,,,110402201,,
1,11,4,1,22,1,262.5804,3,1,3,23,1,1,4,1,7,1,1,," ",,," ",1,,,,,4,,,,110402201,,
1,11,4,1,22,1,262.5804,4,1,3,8,1,1,1,0,,,,," ",,," ",,,,,,6,,,,110402201,,
1,11,5,1,1,1,35.6145062761506,1,1,1,42,1,1,4,1,2,1,1,," ",,," ",1,,,,,6,1,8,20,110500101,,
1,11,5,1,1,1,35.6145062761506,3,2,3,14,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,110500101,,
1,11,5,1,1,1,35.6145062761506,2,2,2,30,1,1,4,1,2,1,1,," ",,," ",1,,,,,1,,,,110500101,,
1,11,5,1,1,1,35.6145062761506,5,1,3,6,1,1,1,0,,,,," ",,," ",,,,,,6,,,,110500101,,
1,11,5,1,1,1,35.6145062761506,4,2,3,10,1,1,2,0,,,,," ",,," ",,,,,,6,,,,110500101,,
1,11,5,1,2,1,35.6145062761506,1,1,1,46,1,0,,1,1,1,1,," ",,," ",1,,,,,2,1,8,47,110500201,,
1,11,5,1,2,1,35.6145062761506,4,2,3,16,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,110500201,,
1,11,5,1,2,1,35.6145062761506,2,2,2,43,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,110500201,,
1,11,5,1,2,1,35.6145062761506,6,2,3,12,1,1,2,1,7,1,1,," ",,," ",1,,,,,3,,,,110500201,,
1,11,5,1,2,1,35.6145062761506,5,2,3,14,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,110500201,,
1,11,5,1,2,1,35.6145062761506,7,1,3,8,1,1,2,0,,,,," ",,," ",,,,,,6,,,,110500201,,
1,11,5,1,2,1,35.6145062761506,3,2,3,19,1,1,4,1,7,1,1,," ",,," ",1,,,,,1,,,,110500201,,
1,11,5,1,3,1,35.6145062761506,3,1,9,17,1,1,2,1,7,1,1,," ",,," ",2,2021,"Nyanza",2,,2,,,,110500301,,
1,11,5,1,3,1,35.6145062761506,1,1,1,30,1,1,4,1,1,1,1,," ",,," ",1,,,,,6,1,8,46,110500301,,
1,11,5,1,3,1,35.6145062761506,5,1,3,0,0,,,,,,,," ",,," ",,,,,,,,,,110500301,,
1,11,5,1,3,1,35.6145062761506,4,1,3,4,0,,,,,,,," ",,," ",,,,,,,,,,110500301,,
1,11,5,1,3,1,35.6145062761506,2,2,2,28,1,1,4,1,1,1,1,," ",,," ",1,,,,,1,,,,110500301,,
1,11,5,1,4,1,35.6145062761506,5,2,7,17,1,1,2,1,7,1,1,," ",,," ",2,2022,"Gasabo",5,,2,,,,110500401,,
1,11,5,1,4,1,35.6145062761506,1,1,1,38,1,0,,1,2,1,1,," ",,," ",1,,,,,6,1,2,,110500401,,
1,11,5,1,4,1,35.6145062761506,2,2,2,28,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,,,,110500401,,
1,11,5,1,4,1,35.6145062761506,4,2,3,5,1,0,,0,,,,," ",,," ",,,,,,,,,,110500401,,
1,11,5,1,4,1,35.6145062761506,3,1,3,13,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,110500401,,
1,11,5,1,5,1,187.074,1,1,1,41,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,1,8,29,110500501,,
1,11,5,1,5,1,187.074,4,1,3,10,1,1,2,0,,,,," ",,," ",,,,,,6,,,,110500501,,
1,11,5,1,5,1,187.074,3,2,3,13,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,110500501,,
1,11,5,1,5,1,187.074,2,2,2,41,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,110500501,,
1,11,5,1,5,1,187.074,5,2,3,8,1,1,2,0,,,,," ",,," ",,,,,,6,,,,110500501,,
1,11,5,1,6,1,187.074,2,2,2,38,1,1,4,1,2,1,1,," ",,," ",1,,,,,1,,,,110500601,,
1,11,5,1,6,1,187.074,4,1,3,12,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,110500601,,
1,11,5,1,6,1,187.074,1,1,1,41,1,1,2,1,2,1,1,," ",,," ",1,,,,,6,2,,,110500601,,
1,11,5,1,6,1,187.074,3,1,3,17,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,110500601,,
1,11,5,1,6,1,187.074,5,1,3,9,1,1,2,0,,,,," ",,," ",,,,,,6,,,,110500601,,
1,11,5,1,7,1,187.074,1,2,1,33,1,1,1,1,7,1,1,," ",,," ",1,,,,,1,2,,,110500701,,
1,11,5,1,8,1,187.074,1,1,1,50,1,0,,1,1,1,1,," ",,," ",1,,,,,6,1,1,,110500801,,
1,11,5,1,8,1,187.074,3,1,3,13,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,110500801,,
1,11,5,1,8,1,187.074,4,2,3,10,1,1,2,0,,,,," ",,," ",,,,,,6,,,,110500801,,
1,11,5,1,8,1,187.074,5,2,3,6,1,0,,0,,,,," ",,," ",,,,,,6,,,,110500801,,
1,11,5,1,8,1,187.074,2,2,2,38,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,110500801,,
1,11,5,1,9,1,187.074,1,2,1,32,1,1,2,1,6,1,1,," ",,," ",1,,,,,1,1,1,,110500901,,
1,11,5,1,9,1,187.074,3,2,3,8,1,1,1,0,,,,," ",,," ",,,,,,6,,,,110500901,,
1,11,5,1,9,1,187.074,2,2,3,16,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,110500901,,
1,11,5,1,10,1,187.074,1,1,1,25,1,1,2,1,7,1,1,," ",,," ",2,2018,"Nyamagabe",1,,2,2,,,110501001,,
1,11,5,1,11,1,187.074,5,2,13,18,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,110501101,,
1,11,5,1,11,1,187.074,4,1,3,20,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,110501101,,
1,11,5,1,11,1,187.074,6,2,4,3,0,,,,,,,," ",,," ",,,,,,,,,,110501101,,
1,11,5,1,11,1,187.074,3,2,3,25,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,110501101,,
1,11,5,1,11,1,187.074,1,2,1,58,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,2,,,110501101,,
1,11,5,1,11,1,187.074,2,1,2,49,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,,,,110501101,,
1,11,5,1,12,1,187.074,2,2,2,30,1,1,2,1,1,1,1,," ",,," ",2,2017,"Huye",3,,1,,,,110501201,,
1,11,5,1,12,1,187.074,1,1,1,26,1,1,2,1,1,1,1,," ",,," ",1,,,,,3,1,1,,110501201,,
1,11,5,1,12,1,187.074,5,1,3,2,0,,,,,,,," ",,," ",,,,,,,,,,110501201,,
1,11,5,1,12,1,187.074,4,2,3,3,0,,,,,,,," ",,," ",,,,,,,,,,110501201,,
1,11,5,1,12,1,187.074,3,2,3,8,1,1,1,0,,,,," ",,," ",,,,,,6,,,,110501201,,
1,11,5,1,14,1,187.074,6,2,13,22,1,1,1,1,7,1,1,," ",,," ",2,2021,"Kirehe",1,,1,,,,110501401,,
1,11,5,1,14,1,187.074,1,1,1,35,1,1,2,1,2,1,1,," ",,," ",1,,,,,6,1,1,,110501401,,
1,11,5,1,14,1,187.074,4,2,3,5,1,0,,0,,,,," ",,," ",,,,,,,,,,110501401,,
1,11,5,1,14,1,187.074,2,2,2,30,1,1,2,1,2,1,1,," ",,," ",1,,,,,2,,,,110501401,,
1,11,5,1,14,1,187.074,3,2,3,7,1,1,1,0,,,,," ",,," ",,,,,,6,,,,110501401,,
1,11,5,1,14,1,187.074,5,1,3,3,0,,,,,,,," ",,," ",,,,,,,,,,110501401,,
1,11,5,1,16,1,187.074,1,2,1,38,1,1,2,1,3,1,1,," ",,," ",1,,,,,1,1,1,,110501601,,
1,11,5,1,16,1,187.074,3,2,3,16,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,110501601,,
1,11,5,1,16,1,187.074,2,1,3,19,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,110501601,,
1,11,5,1,16,1,187.074,4,1,3,13,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,110501601,,
1,11,5,1,17,1,187.074,1,1,1,41,1,1,1,1,8,1,1,," ",,," ",1,,,,,1,1,1,,110501701,,
1,11,5,1,17,1,187.074,5,2,3,6,1,1,1,0,,,,," ",,," ",,,,,,6,,,,110501701,,
1,11,5,1,17,1,187.074,2,1,3,14,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,110501701,,
1,11,5,1,17,1,187.074,3,2,3,12,1,1,1,1,7,1,1,," ",,," ",1,,,,,2,,,,110501701,,
1,11,5,1,17,1,187.074,4,2,3,10,1,1,1,0,,,,," ",,," ",,,,,,6,,,,110501701,,
1,11,5,1,18,1,187.074,1,2,1,43,1,1,2,1,6,1,1,," ",,," ",1,,,,,1,1,1,,110501801,,
1,11,5,1,18,1,187.074,3,1,3,20,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,110501801,,
1,11,5,1,18,1,187.074,2,1,3,23,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,110501801,,
1,11,5,1,18,1,187.074,5,1,3,16,1,1,2,1,7,1,1,," ",,," ",1,,,,,5,,,,110501801,,
1,11,5,1,18,1,187.074,4,1,3,18,1,1,3,1,7,1,1,," ",,," ",1,,,,,6,,,,110501801,,
1,11,5,1,20,1,187.074,1,1,1,57,1,1,2,1,2,1,1,," ",,," ",1,,,,,6,1,1,,110502001,,
1,11,5,1,20,1,187.074,4,1,3,22,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,110502001,,
1,11,5,1,20,1,187.074,2,2,2,31,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,,,,110502001,,
1,11,5,1,20,1,187.074,5,1,3,21,1,1,2,1,7,1,1,," ",,," ",1,,,,,5,,,,110502001,,
1,11,5,1,20,1,187.074,3,2,3,24,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,110502001,,
1,11,6,1,1,1,504.2603,6,2,13,24,1,1,2,1,7,1,1,," ",,," ",2,2019,"Ruhango",1,,1,,,,110600101,,
1,11,6,1,1,1,504.2603,1,1,1,49,1,1,4,1,1,1,1,," ",,," ",1,,,,,6,1,1,,110600101,,
1,11,6,1,1,1,504.2603,4,1,3,17,1,1,3,1,7,1,1,," ",,," ",1,,,,,6,,,,110600101,,
1,11,6,1,1,1,504.2603,2,2,2,43,1,1,4,1,1,1,1,," ",,," ",1,,,,,2,,,,110600101,,
1,11,6,1,1,1,504.2603,5,1,3,11,1,1,1,0,,,,," ",,," ",,,,,,6,,,,110600101,,
1,11,6,1,1,1,504.2603,3,2,3,19,1,1,3,1,7,1,1,," ",,," ",1,,,,,2,,,,110600101,,
1,11,6,1,2,1,504.2603,1,1,1,26,1,1,2,1,7,1,1,," ",,," ",1,,,,,1,1,1,,110600201,,
1,11,6,1,2,1,504.2603,2,1,7,22,1,1,2,1,7,1,1,," ",,," ",1,,,,,1,,,,110600201,,
1,11,6,1,3,1,504.2603,1,1,1,29,1,1,2,1,2,1,1,," ",,," ",2,2020,"Gasabo",1,,6,1,1,,110600301,,
1,11,6,1,3,1,504.2603,2,2,2,28,1,1,2,1,2,1,1,," ",,," ",2,2020,"Gasabo",4,,1,,,,110600301,,
1,11,6,1,3,1,504.2603,3,1,3,0,0,,,,,,,," ",,," ",,,,,,,,,,110600301,,
1,11,6,1,4,1,504.2603,4,1,3,20,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,110600401,,
1,11,6,1,4,1,504.2603,3,1,5,26,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,110600401,,
1,11,6,1,4,1,504.2603,5,1,3,18,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,110600401,,
1,11,6,1,4,1,504.2603,6,2,3,16,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,110600401,,
1,11,6,1,4,1,504.2603,1,2,1,40,1,1,2,1,6,1,1,," ",,," ",1,,,,,1,2,,,110600401,,
1,11,6,1,4,1,504.2603,2,1,5,33,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,110600401,,
1,11,6,1,5,1,504.2603,7,2,13,42,1,0,,1,6,1,1,," ",,," ",2,2022,"Rusizi",1,,1,,,,110600501,,
1,11,6,1,5,1,504.2603,6,2,10,79,1,0,,1,8,1,1,," ",,," ",2,2021,"Kicukiro",4,,6,,,,110600501,,
1,11,6,1,5,1,504.2603,1,1,1,46,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,1,1,,110600501,,
